"","zone","year","country","la","ttwa","pop","inc.n","noninc.n","dist_main","dist_nearest","crime","live.in","geo","pm25","work","area"
"171","S01000171",2009,"Scotland","Aberdeen City","Aberdeen",1005,35,970,7270.27582311038,7270.27582311038,6179,6366,996,4149,1186.30812377593,264128.09495526
"172","S01000172",2009,"Scotland","Aberdeen City","Aberdeen",454,40,414,2792.05063854614,2792.05063854614,4646,2229,3045,1121,12339.8130352909,71303.8772774786
"173","S01000173",2009,"Scotland","Aberdeen City","Aberdeen",755,120,635,3238.03411573624,3238.03411573624,2133,2299,4126,504,9865.37285520882,92755.4569036514
"174","S01000174",2009,"Scotland","Aberdeen City","Aberdeen",979,5,974,7765.60940279669,7765.60940279669,6054,6427,1711,4189,1013.67266633439,250485.750439297
"175","S01000175",2009,"Scotland","Aberdeen City","Aberdeen",526,60,466,1978.07563399532,1978.07563399532,1100,990,6212,395.5,14315.4702480515,79615.4442977583
"176","S01000176",2009,"Scotland","Aberdeen City","Aberdeen",687,30,657,1465.08376653468,1465.08376653468,3849,708,4927,30.5,11211.4273310645,109678.41086338
"177","S01000177",2009,"Scotland","Aberdeen City","Aberdeen",526,20,506,2193.18287996276,2193.18287996276,2143,4758,5222,1121,13368.0631899031,90900.6812664662
"178","S01000178",2009,"Scotland","Aberdeen City","Aberdeen",773,135,638,4341.26118538447,4341.26118538447,2193,1721,5194,2366,6055.46876473191,109901.886252522
"179","S01000179",2009,"Scotland","Aberdeen City","Aberdeen",649,225,424,2136.2647210057,2136.2647210057,620,1252,3782,375,7752.74248247969,533294.214690566
"180","S01000180",2009,"Scotland","Aberdeen City","Aberdeen",615,115,500,4481.40499072796,4481.40499072796,2512,1207,5757,2366,5689.09614757445,106834.113747463
"181","S01000181",2009,"Scotland","Aberdeen City","Aberdeen",561,140,421,3804.04385295986,3804.04385295986,163,855.5,5098,1169.5,7419.88338693681,170975.306477189
"182","S01000182",2009,"Scotland","Aberdeen City","Aberdeen",839,165,674,5020.24731998255,5020.24731998255,3620,1653,3733,3485,4271.45973341942,116493.017849995
"183","S01000183",2009,"Scotland","Aberdeen City","Aberdeen",1123,220,903,2066.02791967469,2066.02791967469,682,756,5438,908.5,12266.7651426373,369319.341922909
"184","S01000184",2009,"Scotland","Aberdeen City","Aberdeen",725,45,680,2410.37523451984,2410.37523451984,1998,4851,4766,1109,12005.0038778976,130641.577234584
"185","S01000185",2009,"Scotland","Aberdeen City","Aberdeen",819,180,639,1838.20216606712,1838.20216606712,419,1510,4283,548,8906.9335417268,131884.998592108
"186","S01000186",2009,"Scotland","Aberdeen City","Aberdeen",846,95,751,3011.83827469749,3011.83827469749,2334,3926.5,3875,1109,10197.6872598962,218169.830691159
"187","S01000187",2009,"Scotland","Aberdeen City","Aberdeen",647,105,542,3491.15105502689,3491.15105502689,546,1873,5121,1169.5,8456.34019784939,132594.678206801
"188","S01000188",2009,"Scotland","Aberdeen City","Aberdeen",1058,115,943,1879.33167285487,1879.33167285487,2534,927,5302,548,9967.88286773015,244896.046000659
"189","S01000189",2009,"Scotland","Aberdeen City","Aberdeen",605,225,380,3925.42111883583,3925.42111883583,1045,948,4990,2366,7029.88953957254,228962.594379872
"190","S01000190",2009,"Scotland","Aberdeen City","Aberdeen",804,125,679,4873.43338094691,4873.43338094691,767,2076,5922,2366,4704.86788040286,167457.55136534
"191","S01000191",2009,"Scotland","Aberdeen City","Aberdeen",825,65,760,2882.61783122565,2882.61783122565,3066,3389,5158,1109,9844.22064765442,253846.667482011
"192","S01000192",2009,"Scotland","Aberdeen City","Aberdeen",653,165,488,2158.51987957034,2158.51987957034,896,788,5841,548,8568.02395379208,149336.099172329
"193","S01000193",2009,"Scotland","Aberdeen City","Aberdeen",703,160,543,4794.0678683708,4794.0678683708,2427,1159,6052,2366,4937.85098408322,104709.471459665
"194","S01000194",2009,"Scotland","Aberdeen City","Aberdeen",674,230,444,2584.16707183884,2584.16707183884,238,1367,5632,1109,10016.9006198526,92308.0726114586
"195","S01000195",2009,"Scotland","Aberdeen City","Aberdeen",656,175,481,2391.48318086122,2391.48318086122,697,1654,4265,908.5,9940.32898351156,163425.430539854
"196","S01000196",2009,"Scotland","Aberdeen City","Aberdeen",889,390,499,4597.56425627239,4597.56425627239,196,1917,5362,2366,5335.92648550803,207097.144853324
"197","S01000197",2009,"Scotland","Aberdeen City","Aberdeen",548,100,448,5189.42993724731,5189.42993724731,2159,1108,3802,3485,4105.27260410643,83197.0757616227
"198","S01000198",2009,"Scotland","Aberdeen City","Aberdeen",742,270,472,3850.5081959521,3850.5081959521,381,1594,4849,1169.5,6814.49572746997,182132.925469758
"199","S01000199",2009,"Scotland","Aberdeen City","Aberdeen",732,255,477,2815.56999068539,2815.56999068539,214,1511,6011,1109,9402.52311933676,92836.8037420437
"200","S01000200",2009,"Scotland","Aberdeen City","Aberdeen",820,135,685,3453.08351309027,3453.08351309027,1381,1553,4961,1169.5,7585.43150339535,194472.464938402
"201","S01000201",2009,"Scotland","Aberdeen City","Aberdeen",634,90,544,3588.1752863817,3588.1752863817,3151,1768,4975,1169.5,7437.99454667967,109691.291200042
"202","S01000202",2009,"Scotland","Aberdeen City","Aberdeen",850,105,745,3173.09827199453,3173.09827199453,1397,2003,6321,1109,8430.17305498269,158951.932938897
"203","S01000203",2009,"Scotland","Aberdeen City","Aberdeen",573,200,373,2784.32270861324,2784.32270861324,149,1545,4774,908.5,8732.40821316848,88782.3699711338
"204","S01000204",2009,"Scotland","Aberdeen City","Aberdeen",558,105,453,5154.08305105411,5154.08305105411,2037,1890,3214,3485,4302.36637068057,72915.4293174371
"205","S01000205",2009,"Scotland","Aberdeen City","Aberdeen",1090,140,950,2367.75280253713,2367.75280253713,1168,762,5439,548,7910.67136962475,344231.750092829
"206","S01000206",2009,"Scotland","Aberdeen City","Aberdeen",646,65,581,5001.75599061656,5001.75599061656,2244,3628,4163,2366,4574.56786178923,95378.9883193758
"207","S01000207",2009,"Scotland","Aberdeen City","Aberdeen",842,210,632,2366.07239581754,2366.07239581754,1803,1804,4473,548,7180.4689812092,637631.236002684
"208","S01000208",2009,"Scotland","Aberdeen City","Aberdeen",800,300,500,4469.84071702537,4469.84071702537,282,1609,4685,2366,5458.77538807245,233675.6724177
"209","S01000209",2009,"Scotland","Aberdeen City","Aberdeen",1016,465,551,4207.33756876529,4207.33756876529,87,1584,5696,1169.5,5837.01127626788,186774.899830006
"210","S01000210",2009,"Scotland","Aberdeen City","Aberdeen",582,170,412,3267.09366761463,3267.09366761463,274,712,6450,1109,7676.40656430952,107382.107115079
"211","S01000211",2009,"Scotland","Aberdeen City","Aberdeen",717,185,532,2786.75239399732,2786.75239399732,1126,994,4511,908.5,8172.8002269817,157787.393941633
"212","S01000212",2009,"Scotland","Aberdeen City","Aberdeen",713,165,548,4812.56211699204,4812.56211699204,1694,1951,3342,2366,4888.52574053176,105178.751036838
"213","S01000213",2009,"Scotland","Aberdeen City","Aberdeen",778,155,623,3766.29949276,3766.29949276,329,1179,5634,1704.5,6563.89127767063,136420.580443478
"214","S01000214",2009,"Scotland","Aberdeen City","Aberdeen",474,40,434,6469.33936996821,6469.33936996821,5710,4439,2531,3126,2621.36132979627,68347.2461939752
"215","S01000215",2009,"Scotland","Aberdeen City","Aberdeen",982,70,912,7752.7837777311,7752.7837777311,3072,5507,622,4359,2627.57000162777,24051669.2263349
"216","S01000216",2009,"Scotland","Aberdeen City","Aberdeen",600,40,560,3358.31303214332,3358.31303214332,1482,3252,5924,2265,7241.75022600346,156799.88869027
"217","S01000217",2009,"Scotland","Aberdeen City","Aberdeen",565,165,400,3226.42691893739,3226.42691893739,160,1176,5138,2265,6996.0486667148,97139.9346520593
"218","S01000218",2009,"Scotland","Aberdeen City","Aberdeen",642,60,582,6471.00617739633,6471.00617739633,1011,4088.5,4023,3126,2958.28730070238,119394.774984172
"219","S01000219",2009,"Scotland","Aberdeen City","Aberdeen",684,190,494,3328.44208896527,3328.44208896527,1164,1133,4586,2265,6878.51517048227,44168.8049298637
"220","S01000220",2009,"Scotland","Aberdeen City","Aberdeen",1884,100,1784,2826.50489041438,2826.50489041438,4064,3087,4440,2156.5,5875.43938514774,757936.757417984
"221","S01000221",2009,"Scotland","Aberdeen City","Aberdeen",817,180,637,4073.05125712353,4073.05125712353,2266,1475,5428,1704.5,5915.52432765916,559422.73439759
"222","S01000222",2009,"Scotland","Aberdeen City","Aberdeen",705,80,625,6171.36657754093,6171.36657754093,3706,1651,5193,2579,3465.42658506118,150898.428925287
"223","S01000223",2009,"Scotland","Aberdeen City","Aberdeen",484,30,454,5144.69609595655,5144.69609595655,777,2085,4790,1633,4540.78881416552,473516.762891054
"224","S01000224",2009,"Scotland","Aberdeen City","Aberdeen",850,120,730,6690.47886657953,6690.47886657953,2749,3085.5,4321,3126,2973.47356470965,158855.099110425
"225","S01000225",2009,"Scotland","Aberdeen City","Aberdeen",538,35,503,3538.99355828013,3538.99355828013,3619,3622,4748,2156.5,4924.45889560301,372670.644274175
"226","S01000226",2009,"Scotland","Aberdeen City","Aberdeen",582,25,557,3193.40997873414,3193.40997873414,3465,5260,4292,1336,4300.59214955918,157475.769995403
"227","S01000227",2009,"Scotland","Aberdeen City","Aberdeen",1009,15,994,4017.6605545783,4017.6605545783,5069,6372.5,2149,2265,5683.10610716728,628287.509470582
"228","S01000228",2009,"Scotland","Aberdeen City","Aberdeen",675,45,630,5689.1210534363,5689.1210534363,253,2292.5,5734,2579,4199.83719666848,355420.783486031
"229","S01000229",2009,"Scotland","Aberdeen City","Aberdeen",759,115,644,6503.52839371243,6503.52839371243,372,3354,5125,2579,3863.83982924891,443215.421469659
"230","S01000230",2009,"Scotland","Aberdeen City","Aberdeen",680,50,630,3716.27703371586,3716.27703371586,2899,1714,2255,2265,5613.19092073719,645323.39494098
"231","S01000231",2009,"Scotland","Aberdeen City","Aberdeen",660,10,650,4297.4230713384,4297.4230713384,5196,5380,3841,3095.5,5143.14620313867,146767.308163482
"232","S01000232",2009,"Scotland","Aberdeen City","Aberdeen",652,90,562,3668.24172609868,3668.24172609868,2839,1373,5053,317,4582.63143209291,150734.041788429
"233","S01000233",2009,"Scotland","Aberdeen City","Aberdeen",518,60,458,3839.19688234176,3839.19688234176,4557,2019,4931,814,5086.46778966814,89746.6003030129
"234","S01000234",2009,"Scotland","Aberdeen City","Aberdeen",707,15,692,5066.81608055201,5066.81608055201,3902,4606,4443,3095.5,4131.53047635244,227431.404684942
"235","S01000235",2009,"Scotland","Aberdeen City","Aberdeen",938,25,913,4695.08018138199,4695.08018138199,5291,5116,5047,3095.5,4515.49592800007,187321.449264513
"236","S01000236",2009,"Scotland","Aberdeen City","Aberdeen",664,45,619,3755.43731867771,3755.43731867771,5345,5344,4984,317,4205.30238668347,141969.075650007
"237","S01000237",2009,"Scotland","Aberdeen City","Aberdeen",875,25,850,7027.25465864908,7027.25465864908,4951,5788,2869,2536,3540.25337609076,670265.716889843
"238","S01000238",2009,"Scotland","Aberdeen City","Aberdeen",447,10,437,4700.23599482944,4700.23599482944,3187,4384,4937,3095.5,4359.44883785689,89253.9432922751
"239","S01000239",2009,"Scotland","Aberdeen City","Aberdeen",712,15,697,4109.26832398639,4109.26832398639,4531,5508.5,4858,814,4485.51381291552,316848.184467942
"240","S01000240",2009,"Scotland","Aberdeen City","Aberdeen",656,35,621,4206.79206364218,4206.79206364218,3977,3670,6026,814,4895.08060181141,167310.442273103
"241","S01000241",2009,"Scotland","Aberdeen City","Aberdeen",725,5,720,4509.85962333059,4509.85962333059,3825,6359,3373,2582,4524.7065654954,147858.623091649
"242","S01000242",2009,"Scotland","Aberdeen City","Aberdeen",763,45,718,3879.70392386415,3879.70392386415,2709,1090,3554,317,3509.18434677522,1128142.74508101
"243","S01000243",2009,"Scotland","Aberdeen City","Aberdeen",651,5,646,4426.28381910684,4426.28381910684,6332,5689,5100,814,4756.10105397091,127168.844211239
"244","S01000244",2009,"Scotland","Aberdeen City","Aberdeen",935,75,860,6854.09327774829,6854.09327774829,791,2685.5,3100,2349,5245.95656281673,734409.357369181
"245","S01000245",2009,"Scotland","Aberdeen City","Aberdeen",839,50,789,4679.09579449713,4679.09579449713,3982,5437,3881,2582,4495.14132898811,172820.155411622
"246","S01000246",2009,"Scotland","Aberdeen City","Aberdeen",687,30,657,4937.30546601624,4937.30546601624,5309,3965,3178,2582,4013.83722235558,161526.643456889
"247","S01000247",2009,"Scotland","Aberdeen City","Aberdeen",670,10,660,4782.66508905283,4782.66508905283,6339,5933,3789,814,4528.15661178712,119363.818783835
"248","S01000248",2009,"Scotland","Aberdeen City","Aberdeen",748,15,733,4755.758409207,4755.758409207,6370,3335,3257,2859.5,4833.56213077192,152425.809600234
"249","S01000249",2009,"Scotland","Aberdeen City","Aberdeen",646,25,621,5066.03588339841,5066.03588339841,5777,4692,3130,828.5,3978.36964116008,200536.838678418
"250","S01000250",2009,"Scotland","Aberdeen City","Aberdeen",699,15,684,5192.42354500471,5192.42354500471,2808,6308,2525,3425.5,4004.06035385516,357339.18143856
"251","S01000251",2009,"Scotland","Aberdeen City","Aberdeen",455,10,445,5210.77346533821,5210.77346533821,6493,6008,2380,2859.5,4156.37497662565,70917.9139843937
"252","S01000252",2009,"Scotland","Aberdeen City","Aberdeen",812,10,802,5601.8173727785,5601.8173727785,6299,3040,1763,3425.5,3337.39687806917,112162.745888464
"253","S01000253",2009,"Scotland","Aberdeen City","Aberdeen",721,10,711,5400.31833907488,5400.31833907488,5905,6225,1767,3425.5,3713.43299429748,98311.8581290245
"254","S01000254",2009,"Scotland","Aberdeen City","Aberdeen",796,25,771,5371.50537753011,5371.50537753011,5633,5491,2207,828.5,4222.40784579781,246928.676176291
"255","S01000255",2009,"Scotland","Aberdeen City","Aberdeen",536,15,521,5807.97880741838,5807.97880741838,5560,2251,1291,3425.5,3138.40122866434,99392.1188562745
"256","S01000256",2009,"Scotland","Aberdeen City","Aberdeen",882,45,837,5437.73201630179,5437.73201630179,4315,4709,1652,3070,3451.44433060637,9875842.2736851
"257","S01000257",2009,"Scotland","Aberdeen City","Aberdeen",825,40,785,7892.3007588339,7892.3007588339,3566,5144,3712,50.5,11533.4668067864,1301097.43703729
"258","S01000258",2009,"Scotland","Aberdeen City","Aberdeen",677,25,652,6233.41492226296,6233.41492226296,5503,6184,880,3692.5,2684.58597716507,146508.790254822
"259","S01000259",2009,"Scotland","Aberdeen City","Aberdeen",598,0,598,5668.23495410017,5668.23495410017,6432,6299,1158,3720,3778.40859140726,106401.420225842
"260","S01000260",2009,"Scotland","Aberdeen City","Aberdeen",906,20,886,6044.58126196511,6044.58126196511,5205,5529,863,3692.5,2856.28881550414,192809.634523876
"261","S01000261",2009,"Scotland","Aberdeen City","Aberdeen",925,20,905,8178.73046641642,8178.73046641642,4977,5731,4795,1053,13150.9414360229,346508.377323382
"262","S01000262",2009,"Scotland","Aberdeen City","Aberdeen",893,30,863,8553.4647556204,8553.4647556204,3188,4704,4844,50.5,12954.9163072067,278224.877903539
"263","S01000263",2009,"Scotland","Aberdeen City","Aberdeen",776,65,711,5914.32709170763,5914.32709170763,3956,5385,1003,2978,3376.70761352226,12461215.3104512
"264","S01000264",2009,"Scotland","Aberdeen City","Aberdeen",845,85,760,8431.24794901424,8431.24794901424,5214,2722,5954,1210,9850.29727529077,126862.104261034
"265","S01000265",2009,"Scotland","Aberdeen City","Aberdeen",714,50,664,8743.14807862764,8743.14807862764,3992,2189,4873,1210,11143.7017283395,109274.381046966
"266","S01000266",2009,"Scotland","Aberdeen City","Aberdeen",1093,90,1003,9144.97567731515,9144.97567731515,4298,4615,749,3299,10624.6507472062,22865399.6062689
"267","S01000267",2009,"Scotland","Aberdeen City","Aberdeen",673,60,613,8761.08659515717,8761.08659515717,1487,4996,3730,1210,9214.42413339315,412719.399556099
"268","S01000268",2009,"Scotland","Aberdeenshire","Aberdeen",730,105,625,46207.1284433545,46207.1284433545,3916,3961,1194,5184,116.800757995234,4201331.52623128
"269","S01000269",2009,"Scotland","Aberdeenshire","Aberdeen",705,15,690,45736.1629241363,45736.1629241363,4516,5602,491,5133,98.4803254085046,19443348.3935893
"270","S01000270",2009,"Scotland","Aberdeenshire","Aberdeen",954,55,899,46788.2128532794,46690.5903262556,5414,3722,427,4840,67.7066169719632,30168718.8502389
"271","S01000271",2009,"Scotland","Aberdeenshire","Aberdeen",830,115,715,41672.1067714001,41672.1067714001,3454,3099,386,5276,58.5447699903353,18240012.0926457
"272","S01000272",2009,"Scotland","Aberdeenshire","Aberdeen",1004,75,929,41727.9257033532,41727.9257033532,5663,3224,778,5190,456.433837016784,33074782.0419035
"273","S01000273",2009,"Scotland","Aberdeenshire","Aberdeen",626,50,576,49153.8312326165,44791.1072689619,4238,5627,265,5411,75.1380730330483,28907712.036562
"274","S01000274",2009,"Scotland","Aberdeenshire","Aberdeen",637,95,542,37425.1661962155,37425.1661962155,4675,3716,1085,5637,133.251374221411,220260.39666326
"275","S01000275",2009,"Scotland","Aberdeenshire","Aberdeen",1005,115,890,42374.9363655378,42374.9363655378,5419,4452,4524,4349,378.816842264598,847457.935578126
"276","S01000276",2009,"Scotland","Aberdeenshire","Aberdeen",697,15,682,36000.9148520484,36000.9148520484,5908,6156,1036,4786.5,313.160758484751,241305.84435586
"277","S01000277",2009,"Scotland","Aberdeenshire","Aberdeen",699,55,644,35787.5385999627,35787.5385999627,2711,5019,1727,5666,350.248970337061,356987.92243254
"278","S01000278",2009,"Scotland","Aberdeenshire","Aberdeen",530,90,440,35716.2784190095,35716.2784190095,2356,5143,2458,4786.5,329.797142204346,115215.553421955
"279","S01000279",2009,"Scotland","Aberdeenshire","Aberdeen",941,50,891,41499.2420272473,41499.2420272473,4142,2953,779,4785,578.185263063011,27480175.2540105
"280","S01000280",2009,"Scotland","Aberdeenshire","Aberdeen",640,40,600,34228.1135184726,34228.1135184726,6092,4050,486,5197,133.281755134464,31430816.4238541
"281","S01000281",2009,"Scotland","Aberdeenshire","Aberdeen",676,80,596,44081.7011571513,44081.7011571513,5360,1720,227,5779,71.2728538541402,64140933.7714398
"282","S01000282",2009,"Scotland","Aberdeenshire","Aberdeen",725,50,675,36255.2451621269,36255.2451621269,5486,2514,379,4932,104.518539879913,39374008.5323894
