"","zone","type","area"
"663","E01000663","lsoa01",319181.322146633
"664","E01000664","lsoa01",792091.668837948
"665","E01000665","lsoa01",833674.9056029
"666","E01000666","lsoa01",2982218.38786518
"667","E01000667","lsoa01",1056980.75706162
"668","E01000668","lsoa01",701569.499460136
"669","E01000669","lsoa01",173223.275817982
"670","E01000670","lsoa01",483926.257859961
"671","E01000671","lsoa01",342915.37793024
"672","E01000672","lsoa01",326943.043473826
"673","E01000673","lsoa01",477477.516782908
"674","E01000674","lsoa01",201435.483519488
"675","E01000675","lsoa01",576617.187433091
"676","E01000676","lsoa01",331976.999396492
"677","E01000677","lsoa01",381648.781605788
"678","E01000678","lsoa01",299258.480470506
"679","E01000679","lsoa01",295285.142886244
"680","E01000680","lsoa01",8249147.51590172
"681","E01000681","lsoa01",314084.090470845
"682","E01000682","lsoa01",278136.170853455
"683","E01000683","lsoa01",260393.983246048
"684","E01000684","lsoa01",402012.48710376
"685","E01000685","lsoa01",1110882.32241066
"686","E01000686","lsoa01",441251.759328801
"687","E01000687","lsoa01",585713.642439446
"688","E01000688","lsoa01",919943.449234802
"689","E01000689","lsoa01",1386209.60555877
"690","E01000690","lsoa01",332433.444280328
"691","E01000691","lsoa01",241778.491440506
"692","E01000692","lsoa01",352651.287600915
"693","E01000693","lsoa01",2665358.31414392
"694","E01000694","lsoa01",1008688.6481623
"695","E01000695","lsoa01",756385.38988119
"696","E01000696","lsoa01",2058744.59873103
"697","E01000697","lsoa01",518523.321014111
"698","E01000698","lsoa01",1128351.6381963
"699","E01000699","lsoa01",136449.486216517
"700","E01000700","lsoa01",200138.451195773
"701","E01000701","lsoa01",133758.990398986
"702","E01000702","lsoa01",138387.882679348
"703","E01000703","lsoa01",241008.326148672
"704","E01000704","lsoa01",325533.868701629
"705","E01000705","lsoa01",152094.927782239
"706","E01000706","lsoa01",301244.241581317
"707","E01000707","lsoa01",153945.825874974
"708","E01000708","lsoa01",240279.857154862
"709","E01000709","lsoa01",243284.256463289
"710","E01000710","lsoa01",542731.545074138
"711","E01000711","lsoa01",281629.365990895
"712","E01000712","lsoa01",359993.327622626
"713","E01000713","lsoa01",415268.400576497
"714","E01000714","lsoa01",331996.919043527
"715","E01000715","lsoa01",300746.130918877
"716","E01000716","lsoa01",402164.49339534
"717","E01000717","lsoa01",313359.357541559
"718","E01000718","lsoa01",337979.174450464
"719","E01000719","lsoa01",348888.715355607
"720","E01000720","lsoa01",7505330.99795476
"721","E01000721","lsoa01",266427.020640679
"722","E01000722","lsoa01",578420.828657601
"723","E01000723","lsoa01",424175.889001579
"724","E01000724","lsoa01",411647.220511495
"725","E01000725","lsoa01",338841.132846934
"726","E01000726","lsoa01",282046.439496016
"727","E01000727","lsoa01",384488.83311898
"728","E01000728","lsoa01",2747811.38275658
"729","E01000729","lsoa01",260423.852817476
"730","E01000730","lsoa01",372939.074561154
"731","E01000731","lsoa01",233653.658898698
"732","E01000732","lsoa01",354184.964250569
"733","E01000733","lsoa01",373854.84050344
"734","E01000734","lsoa01",323795.658651099
"735","E01000735","lsoa01",514019.666374348
"736","E01000736","lsoa01",397027.273632675
"737","E01000737","lsoa01",368239.385789551
"738","E01000738","lsoa01",515218.178139275
"739","E01000739","lsoa01",224468.968407152
"740","E01000740","lsoa01",714552.984907809
"741","E01000741","lsoa01",136141.487097502
"742","E01000742","lsoa01",266822.727969942
"743","E01000743","lsoa01",312617.671744388
"744","E01000744","lsoa01",214263.939745645
"745","E01000745","lsoa01",468364.138725638
"746","E01000746","lsoa01",180763.660962304
"747","E01000747","lsoa01",9933354.63558387
"748","E01000748","lsoa01",9876699.10428526
"749","E01000749","lsoa01",9226048.71953671
"750","E01000750","lsoa01",310873.358498504
"751","E01000751","lsoa01",1839677.76561902
"752","E01000752","lsoa01",1383736.61455904
"753","E01000753","lsoa01",870690.814957735
"754","E01000754","lsoa01",387537.179654947
"755","E01000755","lsoa01",343106.289649584
"756","E01000756","lsoa01",1013217.41754843
"757","E01000757","lsoa01",542808.599040442
"758","E01000758","lsoa01",303461.570410817
"759","E01000759","lsoa01",4600364.16833526
"760","E01000760","lsoa01",505155.101929902
"761","E01000761","lsoa01",576612.29847385
"762","E01000762","lsoa01",320039.695292752
"763","E01000763","lsoa01",845256.947547123
"764","E01000764","lsoa01",506168.286837003
"765","E01000765","lsoa01",2294142.13176004
"766","E01000766","lsoa01",369285.092733412
"767","E01000767","lsoa01",316161.531202368
"768","E01000768","lsoa01",483097.058104311
"769","E01000769","lsoa01",1201388.24829349
"770","E01000770","lsoa01",685431.970463411
"771","E01000771","lsoa01",368125.289439599
"772","E01000772","lsoa01",323007.087741911
"773","E01000773","lsoa01",310713.286402225
"774","E01000774","lsoa01",378180.391985802
"775","E01000775","lsoa01",1109611.15471044
"776","E01000776","lsoa01",367902.854390054
"777","E01000777","lsoa01",249027.173583902
"778","E01000778","lsoa01",206470.042065631
"779","E01000779","lsoa01",1160813.07577173
"780","E01000780","lsoa01",209975.732032968
"781","E01000781","lsoa01",172012.078989634
"782","E01000782","lsoa01",283425.848940809
"783","E01000783","lsoa01",188829.836088429
"784","E01000784","lsoa01",223972.47170388
"785","E01000785","lsoa01",210350.032521473
"786","E01000786","lsoa01",948662.918015062
"787","E01000787","lsoa01",341283.660957913
"788","E01000788","lsoa01",368990.858342799
"789","E01000789","lsoa01",143420.687468483
"790","E01000790","lsoa01",520763.250240489
"791","E01000791","lsoa01",400878.818970332
"792","E01000792","lsoa01",315695.695233658
"793","E01000793","lsoa01",466627.745604373
"794","E01000794","lsoa01",464105.326901492
"795","E01000795","lsoa01",285883.116511816
"796","E01000796","lsoa01",99191.9193483988
"797","E01000797","lsoa01",655429.938364451
"798","E01000798","lsoa01",135344.988218068
"799","E01000799","lsoa01",216046.236183411
"800","E01000800","lsoa01",231075.150311417
"801","E01000801","lsoa01",185244.090044935
"802","E01000802","lsoa01",185094.175993928
"803","E01000803","lsoa01",260994.182848223
"804","E01000804","lsoa01",663444.518975739
"805","E01000805","lsoa01",160696.331417414
"806","E01000806","lsoa01",164463.669910494
"807","E01000807","lsoa01",800574.680371035
"808","E01000808","lsoa01",333757.603906553
"809","E01000809","lsoa01",542846.010043855
"810","E01000810","lsoa01",371818.498944624
"811","E01000811","lsoa01",298581.463925863
"812","E01000812","lsoa01",379763.59136457
"813","E01000813","lsoa01",609611.102916729
"814","E01000814","lsoa01",477325.38192884
"815","E01000815","lsoa01",487786.594496076
"816","E01000816","lsoa01",302743.748521935
"817","E01000817","lsoa01",221561.366203899
"818","E01000818","lsoa01",1301163.96302149
"819","E01000819","lsoa01",390627.004496295
"820","E01000820","lsoa01",593794.243688775
"821","E01000821","lsoa01",375339.313629223
"822","E01000822","lsoa01",221870.535277207
"823","E01000823","lsoa01",244434.04655087
"824","E01000824","lsoa01",165263.081051122
"825","E01000825","lsoa01",176010.18796895
"826","E01000826","lsoa01",518191.513997468
"827","E01000827","lsoa01",374147.391056806
"828","E01000828","lsoa01",341231.652719164
"829","E01000829","lsoa01",222950.814818458
"830","E01000830","lsoa01",593380.492883176
"831","E01000831","lsoa01",405791.9549822
"832","E01000832","lsoa01",865183.185996994
"833","E01000833","lsoa01",358958.597437014
"834","E01000834","lsoa01",210649.049293036
"835","E01000835","lsoa01",332398.882110128
"836","E01000836","lsoa01",213036.892117294
"837","E01000837","lsoa01",478931.495849062
"838","E01000838","lsoa01",539919.608111824
"839","E01000839","lsoa01",275017.785201064
"840","E01000840","lsoa01",797332.732899544
"841","E01000841","lsoa01",341444.259888934
"842","E01000842","lsoa01",105055.954441912
"843","E01000843","lsoa01",83455.6965268211
"844","E01000844","lsoa01",113905.64205044
"845","E01000845","lsoa01",118003.272354247
"846","E01000846","lsoa01",82744.7230790624
"847","E01000847","lsoa01",98663.8612361951
"848","E01000848","lsoa01",100863.815255396
"849","E01000849","lsoa01",77774.1884847078
"850","E01000850","lsoa01",195256.225391305
"851","E01000851","lsoa01",133429.905506075
"852","E01000852","lsoa01",124484.576487178
"853","E01000853","lsoa01",58572.4580722749
"854","E01000854","lsoa01",188892.27547779
"855","E01000855","lsoa01",320467.541668231
"856","E01000856","lsoa01",118674.790361981
"857","E01000857","lsoa01",81294.7323237801
"858","E01000858","lsoa01",217901.728471745
"859","E01000859","lsoa01",96794.252737973
"860","E01000860","lsoa01",205978.188903152
"861","E01000861","lsoa01",113993.799586538
"862","E01000862","lsoa01",170019.933488618
"863","E01000863","lsoa01",161295.736072693
"864","E01000864","lsoa01",97673.7042492076
"865","E01000865","lsoa01",108689.935924907
"866","E01000866","lsoa01",145481.809875768
"867","E01000867","lsoa01",81023.2339916322
"868","E01000868","lsoa01",83703.4320934051
"869","E01000869","lsoa01",114422.706346107
"870","E01000870","lsoa01",126686.277603449
"871","E01000871","lsoa01",306361.551855251
"872","E01000872","lsoa01",146978.974875467
"873","E01000873","lsoa01",121988.912861962
"874","E01000874","lsoa01",85507.8645115164
"875","E01000875","lsoa01",117024.65887838
"876","E01000876","lsoa01",116726.957219403
"877","E01000877","lsoa01",110559.610614996
"878","E01000878","lsoa01",191964.77099754
"879","E01000879","lsoa01",177374.576477554
"880","E01000880","lsoa01",203632.285692047
"881","E01000881","lsoa01",147792.098529673
"882","E01000882","lsoa01",121811.433015152
"883","E01000883","lsoa01",140533.979433891
"884","E01000884","lsoa01",245151.369573406
"885","E01000885","lsoa01",304323.126421685
"886","E01000886","lsoa01",103103.642222213
"887","E01000887","lsoa01",99885.0703099741
"888","E01000888","lsoa01",94233.9986561549
"889","E01000889","lsoa01",117249.128850165
"890","E01000890","lsoa01",76317.8518954017
"891","E01000891","lsoa01",77591.2863061921
"892","E01000892","lsoa01",122344.051584148
"893","E01000893","lsoa01",527840.565975563
"894","E01000894","lsoa01",221845.433270718
"895","E01000895","lsoa01",98177.2581460739
"896","E01000896","lsoa01",151083.013704228
"897","E01000897","lsoa01",198037.497709858
"898","E01000898","lsoa01",170559.528509254
"899","E01000899","lsoa01",1082535.52695826
"900","E01000900","lsoa01",99480.7488470536
"901","E01000901","lsoa01",106036.061503816
"902","E01000902","lsoa01",83989.8065416773
"903","E01000903","lsoa01",101975.858839879
"904","E01000904","lsoa01",116643.237656712
"905","E01000905","lsoa01",86014.3606695851
"906","E01000906","lsoa01",137689.175009756
"907","E01000907","lsoa01",107175.760163978
"908","E01000908","lsoa01",174987.260333363
"909","E01000909","lsoa01",228665.305428786
"910","E01000910","lsoa01",130167.392125592
"911","E01000911","lsoa01",88059.0085440309
"912","E01000912","lsoa01",896187.388638223
"913","E01000913","lsoa01",1617090.53391433
"914","E01000914","lsoa01",447655.478489032
"915","E01000915","lsoa01",74088.022388515
"916","E01000916","lsoa01",147279.359873802
"917","E01000917","lsoa01",75455.6249970431
"918","E01000918","lsoa01",168262.132337952
"919","E01000919","lsoa01",152831.221886752
"920","E01000920","lsoa01",135426.9821743
"921","E01000921","lsoa01",124398.81909992
"922","E01000922","lsoa01",191154.728127411
"923","E01000923","lsoa01",85396.7021280217
"924","E01000924","lsoa01",98360.4412838938
"925","E01000925","lsoa01",82927.4402387775
"926","E01000926","lsoa01",92398.8966685554
"927","E01000927","lsoa01",100609.557980888
"928","E01000928","lsoa01",252539.370507184
"929","E01000929","lsoa01",97680.4409027873
"930","E01000930","lsoa01",116255.65095404
"931","E01000931","lsoa01",147219.333431378
"932","E01000932","lsoa01",66007.1301106799
"933","E01000933","lsoa01",109150.029275344
"934","E01000934","lsoa01",87147.6718372321
"935","E01000935","lsoa01",62166.786072437
"936","E01000936","lsoa01",88916.1995028762
"937","E01000937","lsoa01",125516.904719819
"938","E01000938","lsoa01",81645.8717565212
"939","E01000939","lsoa01",78567.3688693241
"940","E01000940","lsoa01",48680.4430581614
"941","E01000941","lsoa01",43430.8587986647
"942","E01000942","lsoa01",72988.9396246001
"943","E01000943","lsoa01",70090.5728889624
"944","E01000944","lsoa01",58389.8512116958
"945","E01000945","lsoa01",271116.370890819
"946","E01000946","lsoa01",489272.887559353
"947","E01000947","lsoa01",156098.740392593
"948","E01000948","lsoa01",196587.138617705
"949","E01000949","lsoa01",62216.2200003362
"950","E01000950","lsoa01",67801.0533885397
"951","E01000951","lsoa01",48259.2671032392
"952","E01000952","lsoa01",87017.368073415
"953","E01000953","lsoa01",603252.987195974
"954","E01000954","lsoa01",55473.377060672
"955","E01000955","lsoa01",63814.2683151785
"956","E01000956","lsoa01",158696.575683622
"957","E01000957","lsoa01",116648.05834054
"958","E01000958","lsoa01",242223.730608544
"959","E01000959","lsoa01",73178.0122741874
"960","E01000960","lsoa01",113556.903178124
"961","E01000961","lsoa01",119519.976531915
"962","E01000962","lsoa01",95177.2721758232
"963","E01000963","lsoa01",192749.253874533
"964","E01000964","lsoa01",126278.354119469
"965","E01000965","lsoa01",107516.666864729
"966","E01000966","lsoa01",130274.935329527
"967","E01000967","lsoa01",372117.107392444
"968","E01000968","lsoa01",81323.989828615
"969","E01000969","lsoa01",166696.567213492
"970","E01000970","lsoa01",68905.0042293221
"971","E01000971","lsoa01",80283.8850199577
"972","E01000972","lsoa01",139933.548797896
"973","E01000973","lsoa01",235472.412682065
"974","E01000974","lsoa01",114823.08907538
"975","E01000975","lsoa01",189360.402636986
"976","E01000976","lsoa01",163569.733326394
"977","E01000977","lsoa01",172933.003274635
"978","E01000978","lsoa01",157162.630590712
"979","E01000979","lsoa01",130995.333975578
"980","E01000980","lsoa01",144740.098455849
"981","E01000981","lsoa01",170986.167958035
"982","E01000982","lsoa01",136787.892099948
"983","E01000983","lsoa01",156085.302035579
"984","E01000984","lsoa01",172398.415741852
"985","E01000985","lsoa01",381010.379392297
"986","E01000986","lsoa01",325158.364854697
"987","E01000987","lsoa01",160376.107570328
"988","E01000988","lsoa01",312819.696361864
"989","E01000989","lsoa01",260162.750529957
"990","E01000990","lsoa01",167980.668769193
"991","E01000991","lsoa01",446289.915283023
"992","E01000992","lsoa01",495463.509639855
"993","E01000993","lsoa01",164327.519297628
"994","E01000994","lsoa01",175654.05866996
"995","E01000995","lsoa01",143319.61167497
"996","E01000996","lsoa01",105206.516620758
"997","E01000997","lsoa01",106373.724550819
"998","E01000998","lsoa01",138742.587333164
"999","E01000999","lsoa01",97443.6941706268
"1000","E01001000","lsoa01",138711.119806044
"1001","E01001001","lsoa01",121495.251199118
"1002","E01001002","lsoa01",106997.948978376
"1003","E01001003","lsoa01",156198.776808131
"1004","E01001004","lsoa01",155762.130824276
"1005","E01001005","lsoa01",91634.0867562238
"1006","E01001006","lsoa01",292146.2118036
"1007","E01001007","lsoa01",149497.084861717
"1008","E01001008","lsoa01",183962.663409448
"1009","E01001009","lsoa01",114709.788789852
"1010","E01001010","lsoa01",728805.71454373
"1011","E01001011","lsoa01",122207.940340961
"1012","E01001012","lsoa01",142761.956744769
"1013","E01001013","lsoa01",198808.052717254
"1014","E01001014","lsoa01",642186.195379775
"1015","E01001015","lsoa01",400861.432245253
"1016","E01001016","lsoa01",1047860.5496324
"1017","E01001017","lsoa01",1344963.26447764
"1018","E01001018","lsoa01",950922.663342168
"1019","E01001019","lsoa01",598406.329165564
"1020","E01001020","lsoa01",360238.028850584
"1021","E01001021","lsoa01",2042528.6381267
"1022","E01001022","lsoa01",997422.189870944
"1023","E01001023","lsoa01",571865.912209413
"1024","E01001024","lsoa01",278602.177486872
"1025","E01001025","lsoa01",228193.615716523
"1026","E01001026","lsoa01",277150.614794717
"1027","E01001027","lsoa01",1445799.85166353
