"zone","type","year2004","year2006","year2007","year2009","year2010","year2012","year2015","year2016"
"E01000259","lsoa01",16.19781,14.38739,12.802975,13.4143,12.954215,13.153235,10.2925,11.206415
"E01000260","lsoa01",16.51751,14.65858,13.2674,14.74356,14.50671,14.69992,11.47292,11.8784
"E01000261","lsoa01",15.30731,13.44199,12.23499,12.65907,12.22928,12.35037,9.62007,10.5403
"E01000262","lsoa01",15.373275,13.644685,12.2667,12.74315,12.28039,12.47811,9.738613,10.71832
"E01000263","lsoa01",16.27969,14.32539,13.14841,14.4303,14.33351,14.32812,11.23644,11.66063
"E01000264","lsoa01",16.27969,14.32539,13.14841,14.4303,14.33351,14.32812,11.23644,11.66063
"E01000265","lsoa01",16.0341,14.22435,12.8113,13.42485,12.92422,13.08471,10.23652,11.3027
"E01000266","lsoa01",16.0341,14.22435,12.8113,13.42485,12.92422,13.08471,10.23652,11.3027
"E01000267","lsoa01",15.67324,13.83953,12.6468,12.91754,12.57828,12.6604,9.846911,10.9857
"E01000268","lsoa01",15.68135,13.74946,12.4895,12.9063,12.65085,12.59361,9.857703,10.9701
"E01000269","lsoa01",15.68135,13.74946,12.4895,12.9063,12.65085,12.59361,9.857703,10.9701
"E01000270","lsoa01",15.67324,13.83953,12.6468,12.91754,12.57828,12.6604,9.846911,10.9857
"E01000271","lsoa01",15.7449,13.94616,12.49203,13.11622,12.70677,12.74303,9.944928,10.90945
"E01000272","lsoa01",15.7449,13.94616,12.49203,13.11622,12.70677,12.74303,9.944928,10.90945
"E01000273","lsoa01",15.7449,13.94616,12.49203,13.11622,12.70677,12.74303,9.944928,10.90945
"E01000274","lsoa01",16.0341,14.22435,12.8113,13.42485,12.92422,13.08471,10.23652,11.3027
"E01000275","lsoa01",15.81689,14.03751,12.54756,13.05272,12.52334,12.64248,9.974784,11.04079
"E01000276","lsoa01",15.81689,14.03751,12.54756,13.05272,12.52334,12.64248,9.974784,11.04079
"E01000277","lsoa01",15.81689,14.03751,12.54756,13.05272,12.52334,12.64248,9.974784,11.04079
"E01000278","lsoa01",15.81689,14.03751,12.54756,13.05272,12.52334,12.64248,9.974784,11.04079
"E01000279","lsoa01",15.0956633333333,13.3226816666667,12.040875,12.4246333333333,12.0159066666667,12.1485133333333,9.491236,10.4635283333333
"E01000280","lsoa01",15.51644,13.70797,12.0816,12.46598,12.07151,12.05055,9.41392,10.51573
"E01000281","lsoa01",15.78959,14.01316,12.69793,13.41732,12.97857,13.02911,10.16449,11.11587
"E01000282","lsoa01",15.78959,14.01316,12.69793,13.41732,12.97857,13.02911,10.16449,11.11587
"E01000283","lsoa01",15.51928,13.72874,12.34342,12.74312,12.28282,12.34669,9.681849,10.76102
"E01000284","lsoa01",15.78959,14.01316,12.69793,13.41732,12.97857,13.02911,10.16449,11.11587
"E01000285","lsoa01",15.23868,13.3192,12.16274,12.29299,11.98119,11.92161,9.351798,10.75666
"E01000286","lsoa01",15.23868,13.3192,12.16274,12.29299,11.98119,11.92161,9.351798,10.75666
"E01000287","lsoa01",15.23868,13.3192,12.16274,12.29299,11.98119,11.92161,9.351798,10.75666
"E01000288","lsoa01",15.68135,13.74946,12.4895,12.9063,12.65085,12.59361,9.857703,10.9701
"E01000289","lsoa01",15.4423,13.55109,12.26754,12.40404,12.1109,12.05517,9.434415,10.78652
"E01000290","lsoa01",15.09301,13.2104,11.95739,12.1925,11.85584,11.81186,9.254329,10.29795
"E01000291","lsoa01",15.4423,13.55109,12.26754,12.40404,12.1109,12.05517,9.434415,10.78652
"E01000292","lsoa01",15.39953,13.43988,12.55012,13.04533,12.80369,12.65475,9.83521,10.87664
"E01000293","lsoa01",15.39953,13.43988,12.55012,13.04533,12.80369,12.65475,9.83521,10.87664
"E01000294","lsoa01",15.19274,13.20848,12.18433,12.46559,12.18472,12.17942,9.533484,10.5237
"E01000295","lsoa01",16.88705,14.99148,13.3623,14.43056,13.96933,14.02813,11.0975,11.77414
"E01000296","lsoa01",16.20239,14.39986,12.91887,13.63711,13.11077,13.24844,10.43435,11.36698
"E01000297","lsoa01",16.64532,14.87607,13.53644,14.90805,14.64328,14.38295,11.6181,12.1127
"E01000298","lsoa01",16.20239,14.39986,12.91887,13.63711,13.11077,13.24844,10.43435,11.36698
"E01000299","lsoa01",16.11502,14.37124,12.91518,13.72826,13.24223,13.28761,10.40886,11.47605
"E01000300","lsoa01",15.81689,14.03751,12.54756,13.05272,12.52334,12.64248,9.974784,11.04079
"E01000301","lsoa01",16.20239,14.39986,12.91887,13.63711,13.11077,13.24844,10.43435,11.36698
"E01000302","lsoa01",16.20239,14.39986,12.91887,13.63711,13.11077,13.24844,10.43435,11.36698
"E01000303","lsoa01",16.20239,14.39986,12.91887,13.63711,13.11077,13.24844,10.43435,11.36698
"E01000304","lsoa01",15.84995,14.09472,12.66871,13.18197,12.69296,12.8509,10.0153,10.99203
"E01000305","lsoa01",17.68459,15.65167,13.72293,15.111565,14.88532,14.760095,11.35509,11.93421
"E01000306","lsoa01",17.5986,15.54217,13.98797,15.37535,15.14577,15.17147,11.94593,12.29521
"E01000307","lsoa01",17.88247,15.80613,14.34105,16.19915,16.09554,15.92389,12.20851,12.44436
"E01000308","lsoa01",17.12813,15.16605,13.36766,14.30564,14.0199,13.93041,10.78329,11.77553
"E01000309","lsoa01",17.5986,15.54217,13.98797,15.37535,15.14577,15.17147,11.94593,12.29521
"E01000310","lsoa01",17.97112,15.88388,14.2596,15.34103,15.40899,15.04747,11.9018,12.17106
"E01000311","lsoa01",17.97112,15.88388,14.2596,15.34103,15.40899,15.04747,11.9018,12.17106
"E01000312","lsoa01",17.12813,15.16605,13.36766,14.30564,14.0199,13.93041,10.78329,11.77553
"E01000313","lsoa01",17.5986,15.54217,13.98797,15.37535,15.14577,15.17147,11.94593,12.29521
"E01000314","lsoa01",17.5986,15.54217,13.98797,15.37535,15.14577,15.17147,11.94593,12.29521
"E01000315","lsoa01",16.30742,14.68869,13.2369,14.47619,14.22484,14.00557,11.18493,11.8466
"E01000316","lsoa01",16.23807,14.53248,13.17583,14.19067,13.75926,13.82438,10.84977,11.66872
"E01000317","lsoa01",16.23807,14.53248,13.17583,14.19067,13.75926,13.82438,10.84977,11.66872
"E01000318","lsoa01",16.23807,14.53248,13.17583,14.19067,13.75926,13.82438,10.84977,11.66872
"E01000319","lsoa01",16.64532,14.87607,13.53644,14.90805,14.64328,14.38295,11.6181,12.1127
"E01000320","lsoa01",16.11502,14.37124,12.91518,13.72826,13.24223,13.28761,10.40886,11.47605
"E01000321","lsoa01",16.11502,14.37124,12.91518,13.72826,13.24223,13.28761,10.40886,11.47605
"E01000322","lsoa01",16.11502,14.37124,12.91518,13.72826,13.24223,13.28761,10.40886,11.47605
"E01000323","lsoa01",16.11502,14.37124,12.91518,13.72826,13.24223,13.28761,10.40886,11.47605
"E01000324","lsoa01",16.30695,14.54885,12.93896,13.53482,13.05779,13.17101,10.34194,11.4095
"E01000325","lsoa01",16.32897,13.92198,12.38681,13.23785,12.87688,12.23262,9.907796,11.16689
"E01000326","lsoa01",16.1419,13.89381,12.82921,14.13628,13.8765,12.98102,10.63883,12.01168
"E01000327","lsoa01",16.4137,14.04858,12.75964,14.00112,13.72661,13.05782,10.42494,11.59064
"E01000328","lsoa01",16.32897,13.92198,12.38681,13.23785,12.87688,12.23262,9.907796,11.16689
"E01000329","lsoa01",16.4137,14.04858,12.75964,14.00112,13.72661,13.05782,10.42494,11.59064
"E01000330","lsoa01",16.4137,14.04858,12.75964,14.00112,13.72661,13.05782,10.42494,11.59064
"E01000331","lsoa01",16.3007,13.86182,12.52492,13.54505,13.25483,12.42335,10.13439,11.07209
"E01000332","lsoa01",16.39599,14.17845,12.78772,13.49493,13.13372,12.52816,10.12445,11.64207
"E01000333","lsoa01",16.39599,14.17845,12.78772,13.49493,13.13372,12.52816,10.12445,11.64207
"E01000334","lsoa01",16.42667,14.22262,12.5324,13.36904,12.96558,12.41699,10.02735,11.45897
"E01000335","lsoa01",16.352355,14.14456,12.986505,13.83691,13.39761,12.70012,10.161028,11.150915
"E01000336","lsoa01",16.50307,14.31279,13.59282,14.58949,14.14949,13.27126,10.52024,11.43992
"E01000337","lsoa01",16.42667,14.22262,12.5324,13.36904,12.96558,12.41699,10.02735,11.45897
"E01000338","lsoa01",16.39599,14.17845,12.78772,13.49493,13.13372,12.52816,10.12445,11.64207
"E01000339","lsoa01",16.23448,13.91492,12.59496,13.33725,13.01598,12.37393,9.998696,11.57612
"E01000340","lsoa01",16.39303,14.10248,12.95093,14.19838,13.9889,13.41469,10.71045,12.06689
"E01000341","lsoa01",16.39303,14.10248,12.95093,14.19838,13.9889,13.41469,10.71045,12.06689
"E01000342","lsoa01",16.23448,13.91492,12.59496,13.33725,13.01598,12.37393,9.998696,11.57612
"E01000343","lsoa01",16.39303,14.10248,12.95093,14.19838,13.9889,13.41469,10.71045,12.06689
"E01000344","lsoa01",16.23448,13.91492,12.59496,13.33725,13.01598,12.37393,9.998696,11.57612
"E01000345","lsoa01",16.23448,13.91492,12.59496,13.33725,13.01598,12.37393,9.998696,11.57612
"E01000346","lsoa01",16.36168,13.9924,12.37059,13.12334,12.80551,12.16806,9.808338,11.27596
"E01000347","lsoa01",16.53243,14.16819,13.00056,14.32365,14.17668,13.4315,10.76121,12.23915
"E01000348","lsoa01",16.2408,13.85519,12.44562,13.27461,13.02312,12.35482,10.0055,11.42371
"E01000349","lsoa01",16.52471,14.04297,12.87239,13.94941,14.09325,13.17787,10.62686,11.71547
"E01000350","lsoa01",16.36168,13.9924,12.37059,13.12334,12.80551,12.16806,9.808338,11.27596
"E01000351","lsoa01",16.2408,13.85519,12.44562,13.27461,13.02312,12.35482,10.0055,11.42371
"E01000352","lsoa01",16.53243,14.16819,13.00056,14.32365,14.17668,13.4315,10.76121,12.23915
"E01000353","lsoa01",16.37421,14.04611,12.71766,13.44979,13.03752,12.49906,10.06185,11.60886
"E01000354","lsoa01",16.37421,14.04611,12.71766,13.44979,13.03752,12.49906,10.06185,11.60886
"E01000355","lsoa01",16.26111,13.98754,12.76523,13.58739,13.19804,12.66849,10.14245,11.533
"E01000356","lsoa01",16.37421,14.04611,12.71766,13.44979,13.03752,12.49906,10.06185,11.60886
"E01000357","lsoa01",16.22861,14.00211,12.71386,13.51546,13.12189,12.53884,10.12644,11.89522
"E01000358","lsoa01",16.37421,14.04611,12.71766,13.44979,13.03752,12.49906,10.06185,11.60886
"E01000359","lsoa01",16.11722,14.03176,12.712,13.40917,13.00746,12.44157,10.06903,11.68776
"E01000360","lsoa01",16.64726,14.17368,12.97057,14.14157,13.9224,13.33474,10.55788,11.73884
"E01000361","lsoa01",16.52471,14.04297,12.87239,13.94941,14.09325,13.17787,10.62686,11.71547
"E01000362","lsoa01",16.37029,13.96732,12.69833,13.69629,14.55678,13.58855,10.9434,11.76811
"E01000363","lsoa01",16.52471,14.04297,12.87239,13.94941,14.09325,13.17787,10.62686,11.71547
"E01000364","lsoa01",16.37029,13.96732,12.69833,13.69629,14.55678,13.58855,10.9434,11.76811
"E01000365","lsoa01",16.4137,14.04858,12.75964,14.00112,13.72661,13.05782,10.42494,11.59064
"E01000366","lsoa01",16.64726,14.17368,12.97057,14.14157,13.9224,13.33474,10.55788,11.73884
"E01000367","lsoa01",15.9324,13.72758,12.96107,14.05917,13.83548,13.00534,10.61901,11.78854
"E01000368","lsoa01",16.1419,13.89381,12.82921,14.13628,13.8765,12.98102,10.63883,12.01168
"E01000369","lsoa01",16.28767,13.98363,12.59352,13.41583,13.00464,12.41002,10.08479,11.58307
"E01000370","lsoa01",16.28767,13.98363,12.59352,13.41583,13.00464,12.41002,10.08479,11.58307
"E01000371","lsoa01",16.28767,13.98363,12.59352,13.41583,13.00464,12.41002,10.08479,11.58307
"E01000372","lsoa01",16.16094,13.97733,12.67254,13.52499,13.09081,12.5176,10.19722,11.74811
"E01000373","lsoa01",15.9324,13.72758,12.96107,14.05917,13.83548,13.00534,10.61901,11.78854
"E01000374","lsoa01",16.05002,13.81604,12.67769,14.01844,13.68489,12.98328,10.56598,11.74072
"E01000375","lsoa01",16.19451,13.84989,12.34991,13.32607,12.94551,12.41534,10.22632,11.97447
"E01000376","lsoa01",16.09993,13.8104,12.31713,13.30482,12.91464,12.26759,9.982459,11.31437
"E01000377","lsoa01",16.09993,13.8104,12.31713,13.30482,12.91464,12.26759,9.982459,11.31437
"E01000378","lsoa01",16.244875,13.831935,12.574125,13.72249,13.40726,12.578585,10.26967,11.282015
"E01000379","lsoa01",16.18905,13.80205,12.62333,13.89993,13.55969,12.73382,10.40495,11.49194
"E01000380","lsoa01",16.09993,13.8104,12.31713,13.30482,12.91464,12.26759,9.982459,11.31437
"E01000381","lsoa01",15.439845,13.18602,11.92521,12.73717,12.31759,11.850765,9.745499,10.733
"E01000382","lsoa01",16.06157,13.58317,12.08347,13.05512,12.58759,12.16754,9.773559,10.72793
"E01000383","lsoa01",15.330025,13.0825275,11.97839,12.90128,12.4164025,11.9827625,9.76912,10.6295125
"E01000384","lsoa01",16.19317,13.70365,12.38931,13.54313,13.24156,12.58757,10.08027,10.98638
"E01000385","lsoa01",15.8866,13.49828,13.17158,15.11903,14.83193,13.95046,10.86254,11.18621
"E01000386","lsoa01",15.8866,13.49828,13.17158,15.11903,14.83193,13.95046,10.86254,11.18621
"E01000387","lsoa01",15.77254,13.44229,12.28507,12.97269,12.61934,12.0798,9.790579,11.05008
"E01000388","lsoa01",16.61111,14.24388,12.7559,13.79595,13.4664,12.8324,10.28181,11.80442
"E01000389","lsoa01",16.59118,14.19567,12.69677,13.72523,13.4022,12.82369,10.24105,11.66939
"E01000390","lsoa01",16.47475,14.06351,12.98733,14.31488,14.2455,13.37638,10.7364,11.85624
"E01000391","lsoa01",16.53243,14.16819,13.00056,14.32365,14.17668,13.4315,10.76121,12.23915
"E01000392","lsoa01",16.61111,14.24388,12.7559,13.79595,13.4664,12.8324,10.28181,11.80442
"E01000393","lsoa01",16.59118,14.19567,12.69677,13.72523,13.4022,12.82369,10.24105,11.66939
"E01000394","lsoa01",16.59118,14.19567,12.69677,13.72523,13.4022,12.82369,10.24105,11.66939
"E01000395","lsoa01",16.16872,14.01993,12.6475,13.62091,13.2875,12.65314,10.23295,11.71585
"E01000396","lsoa01",16.43683,14.13761,12.886,13.98198,13.69813,13.11338,10.50517,11.99167
"E01000397","lsoa01",16.22429,14.02751,12.63876,13.61631,13.23761,12.63409,10.18156,11.83618
"E01000398","lsoa01",16.16872,14.01993,12.6475,13.62091,13.2875,12.65314,10.23295,11.71585
"E01000399","lsoa01",16.16872,14.01993,12.6475,13.62091,13.2875,12.65314,10.23295,11.71585
"E01000400","lsoa01",16.16872,14.01993,12.6475,13.62091,13.2875,12.65314,10.23295,11.71585
"E01000401","lsoa01",16.22429,14.02751,12.63876,13.61631,13.23761,12.63409,10.18156,11.83618
"E01000402","lsoa01",16.39599,14.17845,12.78772,13.49493,13.13372,12.52816,10.12445,11.64207
"E01000403","lsoa01",15.9324,13.72758,12.96107,14.05917,13.83548,13.00534,10.61901,11.78854
"E01000404","lsoa01",NA,13.27345,14.19914,13.58837,13.1132,12.52757,10.14619,11.35551
"E01000405","lsoa01",16.29778,13.97641,12.76989,13.56866,13.32797,12.73408,10.40879,11.67946
"E01000406","lsoa01",16.29778,13.97641,12.76989,13.56866,13.32797,12.73408,10.40879,11.67946
"E01000407","lsoa01",16.16094,13.97733,12.67254,13.52499,13.09081,12.5176,10.19722,11.74811
"E01000408","lsoa01",16.263145,13.94953,12.704265,13.62843,13.43442,12.329545,9.925507,10.863105
"E01000409","lsoa01",16.61111,14.24388,12.7559,13.79595,13.4664,12.8324,10.28181,11.80442
"E01000410","lsoa01",16.43683,14.13761,12.886,13.98198,13.69813,13.11338,10.50517,11.99167
"E01000411","lsoa01",16.39303,14.10248,12.95093,14.19838,13.9889,13.41469,10.71045,12.06689
"E01000412","lsoa01",16.43683,14.13761,12.886,13.98198,13.69813,13.11338,10.50517,11.99167
"E01000413","lsoa01",16.39303,14.10248,12.95093,14.19838,13.9889,13.41469,10.71045,12.06689
"E01000414","lsoa01",16.61111,14.24388,12.7559,13.79595,13.4664,12.8324,10.28181,11.80442
"E01000415","lsoa01",16.43683,14.13761,12.886,13.98198,13.69813,13.11338,10.50517,11.99167
"E01000416","lsoa01",16.15309,14.36647,12.92238,13.9668,13.60096,13.0731,10.65283,11.90291
"E01000417","lsoa01",16.16473,14.13436,12.72985,13.70877,13.39889,12.87909,10.41964,11.74788
"E01000418","lsoa01",16.42667,14.22262,12.5324,13.36904,12.96558,12.41699,10.02735,11.45897
"E01000419","lsoa01",16.10934,14.04467,12.72259,13.61168,13.25819,12.66169,10.19902,11.7903
"E01000420","lsoa01",16.11722,14.03176,12.712,13.40917,13.00746,12.44157,10.06903,11.68776
"E01000421","lsoa01",16.11722,14.03176,12.712,13.40917,13.00746,12.44157,10.06903,11.68776
"E01000422","lsoa01",16.15309,14.36647,12.92238,13.9668,13.60096,13.0731,10.65283,11.90291
"E01000423","lsoa01",15.93527,13.71795,12.6736,13.61487,13.39905,12.72515,10.14284,11.43776
"E01000424","lsoa01",15.98766,13.63985,12.39547,13.25934,12.93911,12.28712,9.87585,11.28542
"E01000425","lsoa01",15.98766,13.63985,12.39547,13.25934,12.93911,12.28712,9.87585,11.28542
"E01000426","lsoa01",15.98766,13.63985,12.39547,13.25934,12.93911,12.28712,9.87585,11.28542
"E01000427","lsoa01",16.04563,13.64311,12.34618,13.46887,13.24955,12.64308,10.0444,11.01684
"E01000428","lsoa01",16.19317,13.70365,12.38931,13.54313,13.24156,12.58757,10.08027,10.98638
"E01000429","lsoa01",15.50318,13.42537,12.82355,13.48758,13.02024,12.32724,9.971497,11.1186
"E01000430","lsoa01",15.329335,13.1013066666667,13.13322,13.1261666666667,12.5932866666667,12.03777,9.743297,10.8059733333333
"E01000431","lsoa01",15.9324,13.72758,12.96107,14.05917,13.83548,13.00534,10.61901,11.78854
"E01000432","lsoa01",15.92005,13.81401,12.36601,13.2463,12.78979,12.19084,9.969199,11.318
"E01000433","lsoa01",16.1419,13.89381,12.82921,14.13628,13.8765,12.98102,10.63883,12.01168
"E01000434","lsoa01",15.81603,13.686795,12.27957,13.04656,12.547935,12.007615,9.795652,11.00947
"E01000435","lsoa01",16.1419,13.89381,12.82921,14.13628,13.8765,12.98102,10.63883,12.01168
"E01000436","lsoa01",16.11722,14.03176,12.712,13.40917,13.00746,12.44157,10.06903,11.68776
"E01000437","lsoa01",16.09801,14.0234,12.71388,13.3688,12.94533,12.36006,9.979172,11.63847
"E01000438","lsoa01",16.16094,13.97733,12.67254,13.52499,13.09081,12.5176,10.19722,11.74811
"E01000439","lsoa01",16.16094,13.97733,12.67254,13.52499,13.09081,12.5176,10.19722,11.74811
"E01000440","lsoa01",16.09801,14.0234,12.71388,13.3688,12.94533,12.36006,9.979172,11.63847
"E01000441","lsoa01",16.09801,14.0234,12.71388,13.3688,12.94533,12.36006,9.979172,11.63847
"E01000442","lsoa01",16.09801,14.0234,12.71388,13.3688,12.94533,12.36006,9.979172,11.63847
"E01000443","lsoa01",16.2408,13.85519,12.44562,13.27461,13.02312,12.35482,10.0055,11.42371
"E01000444","lsoa01",15.770995,13.378105,12.08053,13.218725,12.913155,12.172815,10.110974,11.005515
"E01000445","lsoa01",16.06658,13.71387,12.29253,13.01027,12.75436,12.12097,9.821975,11.07073
"E01000446","lsoa01",16.2408,13.85519,12.44562,13.27461,13.02312,12.35482,10.0055,11.42371
"E01000447","lsoa01",15.92501,13.61236,12.24055,13.17818,12.95198,12.27353,9.956314,11.00292
"E01000448","lsoa01",16.06658,13.71387,12.29253,13.01027,12.75436,12.12097,9.821975,11.07073
"E01000449","lsoa01",15.92501,13.61236,12.24055,13.17818,12.95198,12.27353,9.956314,11.00292
"E01000450","lsoa01",16.10934,14.04467,12.72259,13.61168,13.25819,12.66169,10.19902,11.7903
"E01000451","lsoa01",16.10934,14.04467,12.72259,13.61168,13.25819,12.66169,10.19902,11.7903
"E01000452","lsoa01",16.22861,14.00211,12.71386,13.51546,13.12189,12.53884,10.12644,11.89522
"E01000453","lsoa01",16.22861,14.00211,12.71386,13.51546,13.12189,12.53884,10.12644,11.89522
"E01000454","lsoa01",16.22429,14.02751,12.63876,13.61631,13.23761,12.63409,10.18156,11.83618
"E01000455","lsoa01",16.22429,14.02751,12.63876,13.61631,13.23761,12.63409,10.18156,11.83618
"E01000456","lsoa01",16.22861,14.00211,12.71386,13.51546,13.12189,12.53884,10.12644,11.89522
"E01000457","lsoa01",16.19317,13.70365,12.38931,13.54313,13.24156,12.58757,10.08027,10.98638
"E01000458","lsoa01",15.95053,13.61629,12.44587,13.44542,13.15591,12.6448,10.15889,11.19353
"E01000459","lsoa01",16.19317,13.70365,12.38931,13.54313,13.24156,12.58757,10.08027,10.98638
"E01000460","lsoa01",16.36168,13.9924,12.37059,13.12334,12.80551,12.16806,9.808338,11.27596
"E01000461","lsoa01",15.77254,13.44229,12.28507,12.97269,12.61934,12.0798,9.790579,11.05008
"E01000462","lsoa01",15.95053,13.61629,12.44587,13.44542,13.15591,12.6448,10.15889,11.19353
"E01000463","lsoa01",15.98766,13.63985,12.39547,13.25934,12.93911,12.28712,9.87585,11.28542
"E01000464","lsoa01",16.33204,14.37493,12.59719,13.44184,13.0077,12.55376,10.17775,11.40144
"E01000465","lsoa01",16.33204,14.37493,12.59719,13.44184,13.0077,12.55376,10.17775,11.40144
"E01000466","lsoa01",16.21891,14.25829,12.60585,13.44337,13.04278,12.554895,10.198995,11.31386
"E01000467","lsoa01",NA,13.75757,12.97231,13.96889,13.47943,12.84703,10.42681,11.80221
"E01000468","lsoa01",NA,13.75437,12.95346,13.91083,13.74907,12.61898,10.2193,12.02652
"E01000469","lsoa01",15.8557,14.08358,13.16076,14.03841,13.66858,13.12852,10.65616,11.77997
"E01000470","lsoa01",15.8557,14.08358,13.16076,14.03841,13.66858,13.12852,10.65616,11.77997
"E01000471","lsoa01",17.6019,15.84004,14.09521,15.78377,15.62408,16.07654,12.07138,12.52798
"E01000472","lsoa01",17.09958,15.28381,13.40744,14.45698,14.20168,14.21112,10.8008,11.88939
"E01000473","lsoa01",17.20506,15.41124,13.32132,14.43209,14.03064,14.15072,10.86166,11.89109
"E01000474","lsoa01",17.20506,15.41124,13.32132,14.43209,14.03064,14.15072,10.86166,11.89109
"E01000475","lsoa01",17.09958,15.28381,13.40744,14.45698,14.20168,14.21112,10.8008,11.88939
"E01000476","lsoa01",17.6019,15.84004,14.09521,15.78377,15.62408,16.07654,12.07138,12.52798
"E01000477","lsoa01",17.99764,16.16188,14.84833,17.49065,17.22713,16.83721,12.55716,12.4459
"E01000478","lsoa01",17.6019,15.84004,14.09521,15.78377,15.62408,16.07654,12.07138,12.52798
"E01000479","lsoa01",17.17564,15.22152,13.50882,14.51851,14.20525,14.37517,11.10139,11.88129
"E01000480","lsoa01",16.57887,14.77952,13.32869,14.41906,14.0386,14.06177,10.79258,11.58087
"E01000481","lsoa01",16.57887,14.77952,13.32869,14.41906,14.0386,14.06177,10.79258,11.58087
"E01000482","lsoa01",16.57887,14.77952,13.32869,14.41906,14.0386,14.06177,10.79258,11.58087
"E01000483","lsoa01",17.17564,15.22152,13.50882,14.51851,14.20525,14.37517,11.10139,11.88129
"E01000484","lsoa01",16.20185,14.44177,13.03522,13.47348,13.20378,13.09306,10.14164,11.47211
"E01000485","lsoa01",16.2674,14.50678,12.87199,13.42632,13.0927,13.02491,10.05385,11.26725
