"","zone","year","country","la","ttwa","pop","inc.n","noninc.n","dist_main","dist_nearest","crime","live.in","geo","pm25","work","area"
"5920","S01012425",2016,"Scotland","South Ayrshire","Girvan",589,200,389,NA,28980.5519369814,3284,1939,3997,5744,932.486504791055,90644.712172024
"5921","S01012426",2016,"Scotland","South Ayrshire","Girvan",459,160,299,NA,29119.5001113613,1475,2819,2460,5744,820.041770987904,97255.7408550475
"5922","S01012427",2016,"Scotland","South Ayrshire","Girvan",650,155,495,NA,29330.5618475541,2991,1957,1091,5860.5,715.070911839898,75249.9645680133
"5923","S01012428",2016,"Scotland","South Ayrshire","Girvan",664,95,569,NA,29558.1452251372,4075,5789,1076,5860.5,632.445014498375,130466.664950348
"5924","S01012429",2016,"Scotland","South Ayrshire","Girvan",544,95,449,NA,29210.8897354937,4395,3278,3940,5744,836.221054972309,159349.485252967
"5925","S01012430",2016,"Scotland","South Ayrshire","Girvan",581,65,516,NA,28737.9788262592,2047,3998,6239,5744,1053.87214105475,258947.785572979
"5926","S01012431",2016,"Scotland","South Ayrshire","Girvan",917,115,802,NA,28574.9134225495,1725,3671,6036,5744,1033.89138931235,425511.063485928
"5927","S01012432",2016,"Scotland","South Ayrshire","Girvan",652,105,547,NA,28224.1752049087,4294,2817,4892,5703.5,980.728897153807,297520.574278038
"5928","S01012433",2016,"Scotland","South Ayrshire","Girvan",496,100,396,NA,27993.3644945916,2609,2949,6412,5920,969.608014325655,179306.783772209
"5929","S01012434",2016,"Scotland","South Ayrshire","Ayr",732,125,607,12368.2600034055,12368.2600034055,2710,3054,6659,6022.5,639.390853997844,183014.7614225
"5930","S01012435",2016,"Scotland","South Ayrshire","Ayr",631,130,501,12844.9007737291,12844.9007737291,1900,1849,6944,6071,826.42043093256,141652.819397507
"5931","S01012436",2016,"Scotland","South Ayrshire","Ayr",725,180,545,13267.2860180388,13267.2860180388,2403,2566,4380,5877.5,681.910192648823,190608.426362977
"5932","S01012437",2016,"Scotland","South Ayrshire","Ayr",724,85,639,12955.7172276564,12955.7172276564,2960,4271,4688,5877.5,719.664272073548,230186.31691493
"5933","S01012438",2016,"Scotland","South Ayrshire","Ayr",744,100,644,12492.6238608717,12492.6238608717,6210,4783,2998,6118,639.642647699143,8345672.23828255
"5934","S01012439",2016,"Scotland","South Ayrshire","Ayr",746,135,611,12527.8115017506,12527.8115017506,1365,2971,6278,6032,771.999213608366,242928.334093774
"5935","S01012440",2016,"Scotland","South Ayrshire","Ayr",499,20,479,12348.0206437549,12348.0206437549,4168,6546,4454,6022.5,721.318543684739,284820.28952656
"5936","S01012441",2016,"Scotland","South Ayrshire","Ayr",853,60,793,13876.1534232479,13876.1534232479,5176,4850,189,6160,89.4163209614622,146993131.911267
"5937","S01012442",2016,"Scotland","South Ayrshire","Ayr",1161,125,1036,9402.72776868897,9402.72776868897,1174,5195,350,6183,58.2516124536435,31195936.3683027
"5938","S01012443",2016,"Scotland","South Ayrshire","Ayr",747,70,677,8154.6634827664,8154.6634827664,5947,4947,559,6172,114.792943000107,43279396.5463304
"5939","S01012444",2016,"Scotland","South Ayrshire","Ayr",800,90,710,3786.22417356629,3786.22417356629,1036,5648,895,6020,2162.80394210202,10486776.8386117
"5940","S01012445",2016,"Scotland","South Ayrshire","Ayr",558,20,538,4248.26367194447,4248.26367194447,6786,6480,970,5963,1403.51704410427,208588.058459938
"5941","S01012446",2016,"Scotland","South Ayrshire","Ayr",491,95,396,7201.24763058689,7201.24763058689,4127,3774,2485,5328.5,345.293739702896,117652.61928102
"5942","S01012447",2016,"Scotland","South Ayrshire","Ayr",821,20,801,7468.61745196233,7468.61745196233,5585,6171,4798,5328.5,352.876774218707,201673.340001446
"5943","S01012448",2016,"Scotland","South Ayrshire","Ayr",913,55,858,8004.20601463565,8004.20601463565,6401,6563,1162,5852,330.487761948594,20945123.2681453
"5944","S01012449",2016,"Scotland","South Ayrshire","Ayr",582,35,547,8808.83737377146,8808.83737377146,5230,4135,1609,5538,267.819492450432,293380.753247484
"5945","S01012450",2016,"Scotland","South Ayrshire","Ayr",917,55,862,7546.33719117878,7546.33719117878,3064,3702,521,5657,239.191525653667,27786052.8060027
"5946","S01012451",2016,"Scotland","South Ayrshire","Ayr",935,30,905,2327.74625417904,2327.74625417904,3688,6912,2123,5804,2567.84365566423,1527862.57653568
"5947","S01012452",2016,"Scotland","South Ayrshire","Ayr",599,20,579,3590.94080453773,3590.94080453773,6276,6010,695,6055,970.448680565739,179132.55189257
"5948","S01012453",2016,"Scotland","South Ayrshire","Ayr",839,15,824,3496.63247592466,3496.63247592466,5855,6959,1322,5840,1172.14501763242,474809.036507571
"5949","S01012454",2016,"Scotland","South Ayrshire","Ayr",645,20,625,3383.70153823537,3383.70153823537,5421,6727,1225,5332.5,2576.53165806269,218114.057433168
"5950","S01012455",2016,"Scotland","South Ayrshire","Ayr",630,5,625,3608.5719626074,3608.5719626074,6016,6953,1252,6121,1325.56193110931,2191993.60675332
"5951","S01012456",2016,"Scotland","South Ayrshire","Ayr",791,30,761,3688.69966411306,3688.69966411306,6694,6704,1590,5332.5,1959.10633937771,285949.436231522
"5952","S01012457",2016,"Scotland","South Ayrshire","Ayr",812,15,797,4013.15641953872,4013.15641953872,5564,6771,745,5773,852.881308317864,523005.988072554
"5953","S01012458",2016,"Scotland","South Ayrshire","Ayr",800,10,790,3719.82195823726,3719.82195823726,4779,6044,3422,5752,1622.35763505468,1035176.1510594
"5954","S01012459",2016,"Scotland","South Ayrshire","Ayr",736,30,706,2246.57081710241,2246.57081710241,5660,6368,3847,4830,3924.46996316509,247729.425553479
"5955","S01012460",2016,"Scotland","South Ayrshire","Ayr",525,10,515,2762.76119380658,2762.76119380658,6493,6783,3367,4961,3314.07411239022,154512.119917881
"5956","S01012461",2016,"Scotland","South Ayrshire","Ayr",533,70,463,2415.53628360244,2415.53628360244,4019,3796,4205,5064,3740.14343825669,88394.5416149627
"5957","S01012462",2016,"Scotland","South Ayrshire","Ayr",713,135,578,2561.52993341017,2561.52993341017,3427,2694,5323,5064,3610.88297700231,134537.524930032
"5958","S01012463",2016,"Scotland","South Ayrshire","Ayr",575,120,455,3084.3484631953,3084.3484631953,1478,2498,4569,4961,3448.06962378485,151702.254723683
"5959","S01012464",2016,"Scotland","South Ayrshire","Ayr",585,145,440,2971.20395499185,2971.20395499185,1419,2920,1883,5064,3314.37937783477,163762.386012055
"5960","S01012465",2016,"Scotland","South Ayrshire","Ayr",656,90,566,3268.09181824982,3268.09181824982,6071,4115,2850,4961,3305.30624047526,120972.539903491
"5961","S01012466",2016,"Scotland","South Ayrshire","Ayr",769,60,709,1472.14447251785,1472.14447251785,3823,4913,4595,4775.5,5353.28013714922,191106.180551505
"5962","S01012467",2016,"Scotland","South Ayrshire","Ayr",678,100,578,1863.05421389093,1863.05421389093,4386,4384,3787,4775.5,4537.87211859993,122033.632180544
"5963","S01012468",2016,"Scotland","South Ayrshire","Ayr",768,95,673,1940.85997694822,1940.85997694822,4693,5339,3343,4775.5,4218.12924275099,153579.555952436
"5964","S01012469",2016,"Scotland","South Ayrshire","Ayr",758,25,733,1904.71691369974,1904.71691369974,5974,6547,4106,5511,4129.95807533093,247634.374994154
"5965","S01012470",2016,"Scotland","South Ayrshire","Ayr",944,140,804,2329.39265421554,2329.39265421554,1931,4548,4128,4775.5,3631.29210613731,284688.447206169
"5966","S01012471",2016,"Scotland","South Ayrshire","Ayr",855,30,825,2383.92254700052,2383.92254700052,4713,6621,3827,5064,3428.52978434953,717332.422959158
"5967","S01012472",2016,"Scotland","South Ayrshire","Ayr",713,25,688,2971.79231271861,2971.79231271861,6164,6613,1761,5064,2862.46172357278,256715.696545874
"5968","S01012473",2016,"Scotland","South Ayrshire","Ayr",562,25,537,2362.81571026137,2362.81571026137,5861,5564,1189,5351.5,3307.88105848436,358461.82544902
"5969","S01012474",2016,"Scotland","South Ayrshire","Ayr",688,110,578,1294.33172954533,1294.33172954533,4682,5113,5756,5285,5965.73483012603,175797.340856891
"5970","S01012475",2016,"Scotland","South Ayrshire","Ayr",641,25,616,2184.13600264013,2184.13600264013,6038,6109,4410,5351.5,3794.33731459584,386421.17369635
"5971","S01012476",2016,"Scotland","South Ayrshire","Ayr",957,105,852,1936.50399956322,1936.50399956322,4407,4974,3569,4830,4365.16615479732,183565.772969443
"5972","S01012477",2016,"Scotland","South Ayrshire","Ayr",684,15,669,2420.93206595452,2420.93206595452,6649,6892,1817,4830,3424.93088382884,170364.277939113
"5973","S01012478",2016,"Scotland","South Ayrshire","Ayr",865,105,760,2038.63278490573,2038.63278490573,3166,4573,3853,4830,4208.32095584824,175163.463128884
"5974","S01012479",2016,"Scotland","South Ayrshire","Ayr",631,30,601,2498.53376201063,2498.53376201063,6808,5974,1614,4830,3466.69171957978,118912.846830539
"5975","S01012480",2016,"Scotland","South Ayrshire","Ayr",580,105,475,639.650145566568,639.650145566568,2338,3682,3413,5685,5443.19232856827,76450.2083406249
"5976","S01012481",2016,"Scotland","South Ayrshire","Ayr",767,135,632,259.23940740705,259.23940740705,24,1359,6338,5685,7566.90401580767,291427.938659564
"5977","S01012482",2016,"Scotland","South Ayrshire","Ayr",793,95,698,473.895982256458,473.895982256458,419,3746,6637,5494.5,7845.92250252233,444353.975577885
"5978","S01012483",2016,"Scotland","South Ayrshire","Ayr",891,215,676,609.539553826718,609.539553826718,44,1020,6629,5285,8089.89677069403,294803.683487067
"5979","S01012484",2016,"Scotland","South Ayrshire","Ayr",832,55,777,934.359748591635,934.359748591635,3337,6305,5598,5494.5,6836.32208985687,251394.170128732
"5980","S01012485",2016,"Scotland","South Ayrshire","Ayr",858,50,808,1288.2459590646,1288.2459590646,5190,5394,5348,5511,5320.29770007137,299481.426162619
"5981","S01012486",2016,"Scotland","South Ayrshire","Ayr",676,50,626,1414.16604374871,1414.16604374871,5799,5757,5172,5511,4480.32430335183,269984.832424349
"5982","S01012487",2016,"Scotland","South Ayrshire","Ayr",620,95,525,1241.60046236579,1241.60046236579,1864,2638,6559,5984,4989.99157331763,326446.940145266
"5983","S01012488",2016,"Scotland","South Ayrshire","Ayr",865,100,765,1334.8437701617,1334.8437701617,3956,3569,5883,5114.5,5226.24673586972,185548.249105451
"5984","S01012489",2016,"Scotland","South Ayrshire","Ayr",974,430,544,771.490088284492,771.490088284492,134,747,6467,5266.5,6456.51351365355,189800.974396806
"5985","S01012490",2016,"Scotland","South Ayrshire","Ayr",967,285,682,321.427180970104,321.427180970104,163,753,6175,5685,7277.64134262269,371064.776004376
"5986","S01012491",2016,"Scotland","South Ayrshire","Ayr",459,200,259,586.179859417362,586.179859417362,62,1809,4948,5266.5,7246.81285204519,155491.465072581
"5987","S01012492",2016,"Scotland","South Ayrshire","Ayr",724,275,449,468.063238072845,468.063238072845,50,2229,4741,5266.5,7712.47085519206,118129.628763358
"5988","S01012493",2016,"Scotland","South Ayrshire","Ayr",634,165,469,714.071958359784,714.071958359784,944,4587,5022,5285,7747.9194720769,215118.051714704
"5989","S01012494",2016,"Scotland","South Ayrshire","Ayr",972,95,877,1651.12939174125,1651.12939174125,4441,2199,1268,5351.5,4853.7505159103,791121.881796244
"5990","S01012495",2016,"Scotland","South Ayrshire","Ayr",979,210,769,2120.94690963995,2120.94690963995,2468,1566,1106,5351.5,3735.63557143571,180714.698082497
"5991","S01012496",2016,"Scotland","South Ayrshire","Ayr",769,215,554,2168.99197737441,2168.99197737441,2836,1681,3811,5125.5,3803.23034907374,261571.122441337
"5992","S01012497",2016,"Scotland","South Ayrshire","Ayr",495,125,370,2421.0667506193,2421.0667506193,903,2902,5009,5231.5,3509.46940342767,156393.425987002
"5993","S01012498",2016,"Scotland","South Ayrshire","Ayr",855,275,580,2642.68711259596,2642.68711259596,1988,1018,3509,5231.5,3031.83187032445,127436.78205054
"5994","S01012499",2016,"Scotland","South Ayrshire","Ayr",850,190,660,2994.20790680561,2994.20790680561,3574,1355,3749,5237.5,2614.2689661794,253231.934474652
"5995","S01012500",2016,"Scotland","South Ayrshire","Ayr",371,85,286,1989.39552658468,1989.39552658468,758,2291,5330,5444.5,4366.63626634362,106909.855679655
"5996","S01012501",2016,"Scotland","South Ayrshire","Ayr",577,245,332,2522.68654606334,2522.68654606334,793,536,5964,5237.5,3405.43310665746,104501.219598003
"5997","S01012502",2016,"Scotland","South Ayrshire","Ayr",804,355,449,1628.85463636097,1628.85463636097,413,884,6172,5125.5,4914.11586131192,146130.981254455
"5998","S01012503",2016,"Scotland","South Ayrshire","Ayr",607,165,442,2146.99788276384,2146.99788276384,787,1533,5997,5125.5,4013.27891648059,152774.995403036
"5999","S01012504",2016,"Scotland","South Ayrshire","Ayr",650,170,480,1845.06519395261,1845.06519395261,1762,2973,6305,5125.5,4548.55049528955,120826.335372392
"6000","S01012505",2016,"Scotland","South Ayrshire","Ayr",1102,235,867,1184.08416836351,1184.08416836351,742,2517,5400,5266.5,5740.25318364793,315543.489691193
"6001","S01012506",2016,"Scotland","South Ayrshire","Ayr",461,50,411,2603.71813774423,2603.71813774423,1872,5857,5785,5467.5,3426.1070862041,169623.301549056
"6002","S01012507",2016,"Scotland","South Ayrshire","Ayr",943,135,808,2055.57721827988,2055.57721827988,3855,3754,5961,5114.5,3868.51140788737,328219.605435336
"6003","S01012508",2016,"Scotland","South Ayrshire","Ayr",771,115,656,2022.03571689173,2022.03571689173,4024,5418,4547,5114.5,4232.31560048969,165582.187085512
"6004","S01012509",2016,"Scotland","South Ayrshire","Ayr",555,45,510,1543.88690405241,1543.88690405241,5479,5727,6762,5114.5,4417.65698517073,111761.711917445
"6005","S01012510",2016,"Scotland","South Ayrshire","Ayr",972,55,917,1890.15376717987,1890.15376717987,5234,5620,4022,5114.5,4547.41271459026,156231.30675263
"6006","S01012511",2016,"Scotland","South Ayrshire","Ayr",618,60,558,1399.91797966031,1399.91797966031,2365,3940,6286,5114.5,4972.73017098044,257194.703201026
"6007","S01012512",2016,"Scotland","South Ayrshire","Ayr",665,130,535,2757.86174042452,2757.86174042452,3228,3780,4203,4634,3683.76361558469,112867.659216487
"6008","S01012513",2016,"Scotland","South Ayrshire","Ayr",557,20,537,3097.23746985067,3097.23746985067,3350,5624,1067,4634,3489.14412075116,349602.574751618
"6009","S01012514",2016,"Scotland","South Ayrshire","Ayr",962,30,932,3181.98892968423,3181.98892968423,6435,6170,624,4634,3254.16265524867,158382.199076334
"6010","S01012515",2016,"Scotland","South Ayrshire","Ayr",595,115,480,2547.01248564838,2547.01248564838,4034,2018,3856,4634,3790.97777816273,135951.982295171
"6011","S01012516",2016,"Scotland","South Ayrshire","Ayr",647,100,547,2517.8911397952,2517.8911397952,5425,4613,2111,4634,3947.70169973348,136142.107857857
"6012","S01012517",2016,"Scotland","South Ayrshire","Ayr",1042,185,857,2233.74169626293,2233.74169626293,3418,3702,1778,5444.5,4226.80088660779,870521.539091926
"6013","S01012518",2016,"Scotland","South Ayrshire","Ayr",534,40,494,4457.37335112835,4457.37335112835,2261,5019,6545,5006,3280.56406823577,217541.506668511
"6014","S01012519",2016,"Scotland","South Ayrshire","Ayr",496,60,436,3957.44941301622,3957.44941301622,967,3901,6427,4806.5,3621.24014281314,124580.978730666
"6015","S01012520",2016,"Scotland","South Ayrshire","Ayr",758,35,723,3819.71569957697,3819.71569957697,4911,5611,3314,5523,3142.1263916025,274221.070011159
"6016","S01012521",2016,"Scotland","South Ayrshire","Ayr",519,40,479,3837.12835033005,3837.12835033005,669,4527,6627,4806.5,3428.92622273501,133156.89762997
"6017","S01012522",2016,"Scotland","South Ayrshire","Ayr",832,25,807,3278.01888215538,3278.01888215538,4436,6089,4909,5467.5,3163.03216298224,690602.64696324
"6018","S01012523",2016,"Scotland","South Ayrshire","Ayr",853,40,813,3162.43036324976,3162.43036324976,5176,5629,3661,4806.5,3459.80267266471,262886.548108859
"6019","S01012524",2016,"Scotland","South Ayrshire","Ayr",924,60,864,4539.70845792536,4539.70845792536,5555,4710,6827,5006,3849.56062538157,263754.361541545
"6020","S01012525",2016,"Scotland","South Ayrshire","Ayr",741,40,701,4269.19654164899,4269.19654164899,5395,6488,6407,4806.5,3989.14758727907,166729.484006463
"6021","S01012526",2016,"Scotland","South Ayrshire","Ayr",750,20,730,3961.16605635712,3961.16605635712,6935,6651,4780,4806.5,3801.30973758031,187692.259704484
"6022","S01012527",2016,"Scotland","South Ayrshire","Ayr",584,55,529,4108.6040255101,4108.6040255101,3982,4912,3910,4806.5,3860.56632147611,144649.740523467
"6023","S01012528",2016,"Scotland","South Ayrshire","Ayr",800,100,700,4054.84925065589,4054.84925065589,4133,2719,2032,4847.5,3453.7465497769,166219.449724469
"6024","S01012529",2016,"Scotland","South Ayrshire","Ayr",727,70,657,3727.58112543698,3727.58112543698,3687,3022,1425,4634,3452.9867375185,249375.030842096
