"","Data.Zone","Local.Authority.Code","Local.Authority.Name","Total.Population..2001.Census.","Working.Age.Population..men.16.64..women.16.59..2001.Census.","SIMD.Score","SIMD.Rank","Current.Income.domain.score","Number.of.Current.Income.Deprived","Current.Income.domain.rank","Employment.domain.score","Number.of.Employment.Deprived","Employment.domain.rank","Health.domain.score","Health.domain.rank","Education..Skills.and.Training.domain.score","Education..Skills.and.Training.domain.rank","Housing.domain.score","Housing.domain.rank","Geographic.Access.and.Telecommunications.domain.score","Geographic.Access.and.Telecommunications.domain.rank","zone","X.x","accessA","accessB","type.x","X.y","type.y","area","zone_type","ttwa11cd","ttwa11nm","main_dist","main_bua","nearest_dist","nearest_bua","type","year2004","year2006","year2007","year2009","year2010","year2012","year2015","year2016","year","country","la","ttwa","pop","inc.n","noninc.n","dist_main","dist_nearest","crime","live.in","geo","pm25","work"
"43","S01000043",100,"Aberdeen City",837,526,11.62,4310,9.7,81,3727.5,6.5,34,4940.5,-0.04,3330,0.11,2909,18.28,2651,-0.6,5132,"S01000043",43,157920,8160.12924535332,"",69174,"dz01",448049.897997421,"dz01","S22000047","Aberdeen",3123.11143744619,"Aberdeen",3123.11143744619,"Aberdeen","dz01",8.882827,7.09699,5.165623,7.205681,8.644066,8.474965,6.915154,5.960507,2004,"Scotland","Aberdeen City","Aberdeen",837,81,756,3123.11143744619,3123.11143744619,NA,2651,5132,2874.5,8160.12924535332
"44","S01000044",100,"Aberdeen City",951,519,30.16,1572,22.8,217,1406,17.9,93,1866,0.46,1821,0.89,1069,25.05,1582,-0.28,4124,"S01000044",44,157896,5886.32879245656,"",69175,"dz01",176539.08575079,"dz01","S22000047","Aberdeen",3689.92447398849,"Aberdeen",3689.92447398849,"Aberdeen","dz01",8.478318,6.666103,4.891595,6.761477,8.083685,7.91501,6.663442,5.935733,2004,"Scotland","Aberdeen City","Aberdeen",951,217,734,3689.92447398849,3689.92447398849,NA,1582,4124,3546.5,5886.32879245656
"45","S01000045",100,"Aberdeen City",581,336,3.42,6297,0.9,5,6419,2.4,8,6344,-0.8,5458,-0.79,5267,4.82,5936,0.12,2634,"S01000045",45,157896,4927.68599891589,"",69176,"dz01",160621.815100014,"dz01","S22000047","Aberdeen",4041.40057467381,"Aberdeen",4041.40057467381,"Aberdeen","dz01",8.478318,6.666103,4.891595,6.761477,8.083685,7.91501,6.663442,5.935733,2004,"Scotland","Aberdeen City","Aberdeen",581,5,576,4041.40057467381,4041.40057467381,NA,5936,2634,3546.5,4927.68599891589
"46","S01000046",100,"Aberdeen City",768,422,2.36,6439,1,8,6367,1.9,8,6425,-1.05,5939,-1.3,6084,1.7,6414,0.03,2937,"S01000046",46,157994,4960.1038051785,"",69177,"dz01",302415.023823828,"dz01","S22000047","Aberdeen",4081.53373813361,"Aberdeen",4081.53373813361,"Aberdeen","dz01",8.478318,6.666103,4.891595,6.761477,8.083685,7.91501,6.663442,5.935733,2004,"Scotland","Aberdeen City","Aberdeen",768,8,760,4081.53373813361,4081.53373813361,NA,6414,2937,3546.5,4960.1038051785
"47","S01000047",100,"Aberdeen City",759,434,18.29,3020,12.3,93,3108.5,12.4,54,3027,0.36,2094,0.05,3062,29.56,1152,-0.52,4902,"S01000047",47,157891,9533.37959067853,"",69178,"dz01",134927.572941605,"dz01","S22000047","Aberdeen",2824.21079667542,"Aberdeen",2824.21079667542,"Aberdeen","dz01",9.76364,7.506438,5.492631,7.59818,9.034193,8.636631,6.983912,6.180029,2004,"Scotland","Aberdeen City","Aberdeen",759,93,666,2824.21079667542,2824.21079667542,NA,1152,4902,1396.5,9533.37959067853
"48","S01000048",100,"Aberdeen City",925,587,2.03,6460,1.9,18,6079,2.2,13,6376,-0.9,5680,-1.36,6136,6.59,5608,-0.45,4685,"S01000048",48,157923,6674.0061183366,"",69179,"dz01",298930.709180316,"dz01","S22000047","Aberdeen",3520.31084956466,"Aberdeen",3520.31084956466,"Aberdeen","dz01",9.096795,7.009914,5.181107,7.066013,8.443449,8.068848,6.400109,5.918695,2004,"Scotland","Aberdeen City","Aberdeen",925,18,907,3520.31084956466,3520.31084956466,NA,5608,4685,2505.5,6674.0061183366
"49","S01000049",100,"Aberdeen City",764,429,3.35,6312,4.2,32,5273.5,3.5,15,6073,-0.81,5476,-1.57,6284,3.93,6105,-0.37,4423,"S01000049",49,157920,7842.82534914215,"",69180,"dz01",147139.953370959,"dz01","S22000047","Aberdeen",3230.71710167519,"Aberdeen",3230.71710167519,"Aberdeen","dz01",9.76364,7.506438,5.492631,7.59818,9.034193,8.636631,6.983912,6.180029,2004,"Scotland","Aberdeen City","Aberdeen",764,32,732,3230.71710167519,3230.71710167519,NA,6105,4423,1396.5,7842.82534914215
"50","S01000050",100,"Aberdeen City",618,367,7.78,5192,7.1,44,4401,7.4,27,4624.5,-0.05,3367,-1.34,6117,5.95,5723,-0.55,4981,"S01000050",50,157920,9960.31596759796,"",69181,"dz01",169617.358100154,"dz01","S22000047","Aberdeen",2749.14362159571,"Aberdeen",2749.14362159571,"Aberdeen","dz01",9.76364,7.506438,5.492631,7.59818,9.034193,8.636631,6.983912,6.180029,2004,"Scotland","Aberdeen City","Aberdeen",618,44,574,2749.14362159571,2749.14362159571,NA,5723,4981,1396.5,9960.31596759796
"51","S01000051",100,"Aberdeen City",788,391,4.85,5988,0.9,7,6407,4.6,18,5679.5,-0.59,4892,-0.95,5588,3.3,6210,0.32,1967,"S01000051",51,158023,4568.36367840892,"",69182,"dz01",203009.315400195,"dz01","S22000047","Aberdeen",4315.03775117728,"Aberdeen",4315.03775117728,"Aberdeen","dz01",8.435605,6.664076,4.797493,6.672041,8.05511,7.778764,6.152348,5.644068,2004,"Scotland","Aberdeen City","Aberdeen",788,7,781,4315.03775117728,4315.03775117728,NA,6210,1967,3597.5,4568.36367840892
"52","S01000052",100,"Aberdeen City",677,404,38.48,988,23.3,158,1347,21,85,1389,0.98,738,1.37,377,26.14,1457,-0.07,3326,"S01000052",52,157468,12978.6330403981,"",69183,"dz01",187455.170292199,"dz01","S22000047","Aberdeen",2053.89966228313,"Aberdeen",2053.89966228313,"Aberdeen","dz01",10.28461,7.826934,5.713288,8.477799,9.956959,9.78547,7.447672,6.157915,2004,"Scotland","Aberdeen City","Aberdeen",677,158,519,2053.89966228313,2053.89966228313,NA,1457,3326,858,12978.6330403981
"53","S01000053",100,"Aberdeen City",1065,663,7.35,5299,8.4,89,4052,3.8,25,5972,-0.07,3423,-0.62,4882,12.33,4248,-0.89,5746,"S01000053",53,157876,11502.6202398969,"",69184,"dz01",334928.645394741,"dz01","S22000047","Aberdeen",2424.32879143036,"Aberdeen",2424.32879143036,"Aberdeen","dz01",10.56246,7.912787,5.528002,7.738691,9.266288,8.801857,6.896406,6.008617,2004,"Scotland","Aberdeen City","Aberdeen",1065,89,976,2424.32879143036,2424.32879143036,NA,4248,5746,660,11502.6202398969
"54","S01000054",100,"Aberdeen City",777,358,3.43,6294,3.3,26,5548,2.8,10,6251,-0.52,4707,-1,5671,3.86,6122,-0.51,4872,"S01000054",54,157979,6012.35069601573,"",69185,"dz01",226392.767822035,"dz01","S22000047","Aberdeen",3791.71450384854,"Aberdeen",3791.71450384854,"Aberdeen","dz01",9.096795,7.009914,5.181107,7.066013,8.443449,8.068848,6.400109,5.918695,2004,"Scotland","Aberdeen City","Aberdeen",777,26,751,3791.71450384854,3791.71450384854,NA,6122,4872,2505.5,6012.35069601573
"55","S01000055",100,"Aberdeen City",754,460,36.34,1119,28.5,215,880,21.1,97,1380,0.84,959,0.82,1195,23.07,1794,-0.34,4324,"S01000055",55,157488,13142.7908430418,"",69186,"dz01",115912.370947981,"dz01","S22000047","Aberdeen",1947.76250495668,"Aberdeen",1947.76250495668,"Aberdeen","dz01",10.28461,7.826934,5.713288,8.477799,9.956959,9.78547,7.447672,6.157915,2004,"Scotland","Aberdeen City","Aberdeen",754,215,539,1947.76250495668,1947.76250495668,NA,1794,4324,858,13142.7908430418
"56","S01000056",100,"Aberdeen City",1049,629,5.15,5920,2.3,24,5962,2.7,17,6270,-1.6,6428,-1.39,6154,4.67,5969,0.82,863,"S01000056",56,158160,1750.53873453771,"",69187,"dz01",10502762.528967,"dz01","S22000047","Aberdeen",6615.49291312897,"Aberdeen",6615.49291312897,"Aberdeen","dz01",7.09113291666667,5.73246383333333,4.24584758333333,5.81264,6.91738258333333,7.05624658333333,5.229584,4.9470975,2004,"Scotland","Aberdeen City","Aberdeen",1049,24,1025,6615.49291312897,6615.49291312897,NA,5969,863,5368,1750.53873453771
"57","S01000057",100,"Aberdeen City",700,420,37.49,1042,27.6,193,955,20.7,87,1438,0.95,791,0.97,912,30.43,1079,-0.35,4354,"S01000057",57,157350,10787.7157828639,"",69188,"dz01",76299.0284751058,"dz01","S22000047","Aberdeen",2024.60270888546,"Aberdeen",2024.60270888546,"Aberdeen","dz01",9.412704,7.387454,5.516668,7.890036,9.173935,8.776682,6.734425,5.826301,2004,"Scotland","Aberdeen City","Aberdeen",700,193,507,2024.60270888546,2024.60270888546,NA,1079,4354,1932,10787.7157828639
"58","S01000058",100,"Aberdeen City",710,428,1.43,6494,1.3,9,6314,3,13,6200,-0.76,5348,-1.95,6443,2.99,6266,-0.94,5853,"S01000058",58,157953,8715.67778581694,"",69189,"dz01",173371.057252616,"dz01","S22000047","Aberdeen",3061.69456100995,"Aberdeen",3061.69456100995,"Aberdeen","dz01",9.76364,7.506438,5.492631,7.59818,9.034193,8.636631,6.983912,6.180029,2004,"Scotland","Aberdeen City","Aberdeen",710,9,701,3061.69456100995,3061.69456100995,NA,6266,5853,1396.5,8715.67778581694
"59","S01000059",100,"Aberdeen City",806,558,4.64,6046,4.1,33,5292.5,5.2,29,5449,-0.63,5033,-0.96,5603,4.71,5960,-0.41,4551,"S01000059",59,157654,15846.235992749,"",69190,"dz01",351377.934022812,"dz01","S22000047","Aberdeen",1587.48722088883,"Aberdeen",1587.48722088883,"Aberdeen","dz01",10.56246,7.912787,5.528002,7.738691,9.266288,8.801857,6.896406,6.008617,2004,"Scotland","Aberdeen City","Aberdeen",806,33,773,1587.48722088883,1587.48722088883,NA,5960,4551,660,15846.235992749
"60","S01000060",100,"Aberdeen City",577,370,53.81,394,41.9,242,259,30,111,463,1.14,522,1.11,672,24.09,1676,-0.08,3375,"S01000060",60,157325,9126.29164144437,"",69191,"dz01",225222.971974887,"dz01","S22000047","Aberdeen",1897.64593330222,"Aberdeen",1897.64593330222,"Aberdeen","dz01",9.412704,7.387454,5.516668,7.890036,9.173935,8.776682,6.734425,5.826301,2004,"Scotland","Aberdeen City","Aberdeen",577,242,335,1897.64593330222,1897.64593330222,NA,1676,3375,1932,9126.29164144437
"61","S01000061",100,"Aberdeen City",963,536,3.8,6231,0.9,9,6396.5,2.4,13,6332,-1.02,5887,-1.46,6211,2.93,6273,0.5,1460,"S01000061",61,158238,5561.55198610283,"",69192,"dz01",467455.69935023,"dz01","S22000047","Aberdeen",4089.61993254915,"Aberdeen",4089.61993254915,"Aberdeen","dz01",8.435605,6.664076,4.797493,6.672041,8.05511,7.778764,6.152348,5.644068,2004,"Scotland","Aberdeen City","Aberdeen",963,9,954,4089.61993254915,4089.61993254915,NA,6273,1460,3597.5,5561.55198610283
"62","S01000062",100,"Aberdeen City",991,767,3.06,6355,1.8,18,6133,3.1,24,6179,-0.88,5634,-1.17,5935,23.03,1799,-1.13,6081,"S01000062",62,157905,12699.2330485621,"",69193,"dz01",143208.506483033,"dz01","S22000047","Aberdeen",2284.52839897697,"Aberdeen",2284.52839897697,"Aberdeen","dz01",9.76364,7.506438,5.492631,7.59818,9.034193,8.636631,6.983912,6.180029,2004,"Scotland","Aberdeen City","Aberdeen",991,18,973,2284.52839897697,2284.52839897697,NA,1799,6081,1396.5,12699.2330485621
"63","S01000063",100,"Aberdeen City",983,614,1.99,6463,3.3,32,5576,2.4,15,6328,-1.06,5948,-1.59,6299,9.11,5102,-1.14,6095,"S01000063",63,157988,11290.6968908724,"",69194,"dz01",190925.948517814,"dz01","S22000047","Aberdeen",2567.85056398258,"Aberdeen",2567.85056398258,"Aberdeen","dz01",9.76364,7.506438,5.492631,7.59818,9.034193,8.636631,6.983912,6.180029,2004,"Scotland","Aberdeen City","Aberdeen",983,32,951,2567.85056398258,2567.85056398258,NA,5102,6095,1396.5,11290.6968908724
"64","S01000064",100,"Aberdeen City",648,407,14.42,3735,10.3,67,3576,8.6,35,4140,0.1,2875,0.28,2497,21.3,2056.5,-0.46,4751,"S01000064",64,157500,13544.3792485674,"",69195,"dz01",119149.984554101,"dz01","S22000047","Aberdeen",1772.55758685035,"Aberdeen",1772.55758685035,"Aberdeen","dz01",10.28461,7.826934,5.713288,8.477799,9.956959,9.78547,7.447672,6.157915,2004,"Scotland","Aberdeen City","Aberdeen",648,67,581,1772.55758685035,1772.55758685035,NA,2056.5,4751,858,13544.3792485674
"65","S01000065",100,"Aberdeen City",953,749,7.41,5283,4.4,42,5200,6.9,52,4766,-0.15,3608,-0.97,5615,21.12,2087,-0.85,5674,"S01000065",65,157831,13199.2953810082,"",69196,"dz01",123903.137633206,"dz01","S22000047","Aberdeen",2136.02502933139,"Aberdeen",2136.02502933139,"Aberdeen","dz01",10.56246,7.912787,5.528002,7.738691,9.266288,8.801857,6.896406,6.008617,2004,"Scotland","Aberdeen City","Aberdeen",953,42,911,2136.02502933139,2136.02502933139,NA,2087,5674,660,13199.2953810082
"66","S01000066",100,"Aberdeen City",800,627,23.06,2325,12.9,103,2969,13.7,86,2723,0.89,887,0.36,2298,41.73,553,-1.23,6174,"S01000066",66,157654,14880.4461863216,"",69197,"dz01",141379.227265784,"dz01","S22000047","Aberdeen",1577.15438569267,"Aberdeen",1577.15438569267,"Aberdeen","dz01",10.28461,7.826934,5.713288,8.477799,9.956959,9.78547,7.447672,6.157915,2004,"Scotland","Aberdeen City","Aberdeen",800,103,697,1577.15438569267,1577.15438569267,NA,553,6174,858,14880.4461863216
"67","S01000067",100,"Aberdeen City",897,510,4.21,6145,3.9,35,5370,5.1,26,5489,-0.55,4784,-1.08,5794,8.17,5301,-0.88,5738,"S01000067",67,158167,8585.36718556684,"",69198,"dz01",257280.692397594,"dz01","S22000047","Aberdeen",3209.71683358711,"Aberdeen",3209.71683358711,"Aberdeen","dz01",9.096795,7.009914,5.181107,7.066013,8.443449,8.068848,6.400109,5.918695,2004,"Scotland","Aberdeen City","Aberdeen",897,35,862,3209.71683358711,3209.71683358711,NA,5301,5738,2505.5,8585.36718556684
"68","S01000068",100,"Aberdeen City",862,511,3.69,6252,3.1,27,5623,3.5,18,6064.5,-0.49,4604,-1.24,6006,10.68,4701.5,-0.54,4959,"S01000068",68,157736,15452.75867708,"",69199,"dz01",144791.204785637,"dz01","S22000047","Aberdeen",1720.48576824765,"Aberdeen",1720.48576824765,"Aberdeen","dz01",10.56246,7.912787,5.528002,7.738691,9.266288,8.801857,6.896406,6.008617,2004,"Scotland","Aberdeen City","Aberdeen",862,27,835,1720.48576824765,1720.48576824765,NA,4701.5,4959,660,15452.75867708
"69","S01000069",100,"Aberdeen City",684,399,33.27,1325,23.7,162,1306,20.6,82,1467.5,0.79,1040,0.77,1321,32.46,940,-0.66,5259,"S01000069",69,157492,13168.7242290384,"",69200,"dz01",119840.492794829,"dz01","S22000047","Aberdeen",1576.3827035641,"Aberdeen",1576.3827035641,"Aberdeen","dz01",10.28461,7.826934,5.713288,8.477799,9.956959,9.78547,7.447672,6.157915,2004,"Scotland","Aberdeen City","Aberdeen",684,162,522,1576.3827035641,1576.3827035641,NA,940,5259,858,13168.7242290384
"70","S01000070",100,"Aberdeen City",646,399,30.03,1585,23.1,149,1377,15.8,63,2262.5,0.33,2209,1.24,499,23.07,1795,-0.64,5241,"S01000070",70,157340,10198.260472597,"",69201,"dz01",81735.8125482518,"dz01","S22000047","Aberdeen",1765.19382299815,"Aberdeen",1765.19382299815,"Aberdeen","dz01",9.412704,7.387454,5.516668,7.890036,9.173935,8.776682,6.734425,5.826301,2004,"Scotland","Aberdeen City","Aberdeen",646,149,497,1765.19382299815,1765.19382299815,NA,1795,5241,1932,10198.260472597
"71","S01000071",100,"Aberdeen City",740,474,39.95,902,32.8,243,604,19.2,91,1641,1.08,599,1.03,810,28.51,1221,-0.75,5490,"S01000071",71,157389,11417.5620580101,"",69202,"dz01",80415.1163262427,"dz01","S22000047","Aberdeen",1690.79430852351,"Aberdeen",1690.79430852351,"Aberdeen","dz01",9.412704,7.387454,5.516668,7.890036,9.173935,8.776682,6.734425,5.826301,2004,"Scotland","Aberdeen City","Aberdeen",740,243,497,1690.79430852351,1690.79430852351,NA,1221,5490,1932,11417.5620580101
"72","S01000072",100,"Aberdeen City",832,453,10.23,4621,7.3,61,4347,5.7,26,5233,-0.17,3651,-1.56,6278,10.34,4797,0.77,935,"S01000072",72,159162,3900.73199850583,"",69203,"dz01",7376515.63388392,"dz01","S22000047","Aberdeen",4988.6958369859,"Aberdeen",4988.6958369859,"Aberdeen","dz01",7.356323,5.9746458,4.3847294,6.078714,7.2462898,7.400676,5.5308106,5.1383518,2004,"Scotland","Aberdeen City","Aberdeen",832,61,771,4988.6958369859,4988.6958369859,NA,4797,935,4972,3900.73199850583
"73","S01000073",100,"Aberdeen City",619,361,3.41,6301,2.1,13,6023,5.3,19,5427.5,-0.99,5844,-1.23,5997,2.95,6272,-0.21,3849,"S01000073",73,158229,7083.68383707435,"",69204,"dz01",163391.749481305,"dz01","S22000047","Aberdeen",3625.1780901083,"Aberdeen",3625.1780901083,"Aberdeen","dz01",9.096795,7.009914,5.181107,7.066013,8.443449,8.068848,6.400109,5.918695,2004,"Scotland","Aberdeen City","Aberdeen",619,13,606,3625.1780901083,3625.1780901083,NA,6272,3849,2505.5,7083.68383707435
"74","S01000074",100,"Aberdeen City",763,453,49.68,520,36.8,281,436,25.2,114,880,1.14,525,1.27,452,28.96,1198.5,0.28,2093,"S01000074",74,156819,7612.46923501477,"",69205,"dz01",68096.8555532992,"dz01","S22000047","Aberdeen",2033.22718378367,"Aberdeen",2033.22718378367,"Aberdeen","dz01",9.412704,7.387454,5.516668,7.890036,9.173935,8.776682,6.734425,5.826301,2004,"Scotland","Aberdeen City","Aberdeen",763,281,482,2033.22718378367,2033.22718378367,NA,1198.5,2093,1932,7612.46923501477
"75","S01000075",100,"Aberdeen City",547,392,5.6,5784,3.7,20,5453,3.3,13,6122,-0.32,4113,-0.4,4290,19.93,2310,-1.25,6197,"S01000075",75,157822,15603.9413297846,"",69206,"dz01",74751.5396943167,"dz01","S22000047","Aberdeen",1824.26322432722,"Aberdeen",1824.26322432722,"Aberdeen","dz01",10.56246,7.912787,5.528002,7.738691,9.266288,8.801857,6.896406,6.008617,2004,"Scotland","Aberdeen City","Aberdeen",547,20,527,1824.26322432722,1824.26322432722,NA,2310,6197,660,15603.9413297846
"76","S01000076",100,"Aberdeen City",770,421,4.89,5979,NA,0,6500,2.9,12,6242,-0.92,5713,-1.86,6406,1.69,6418,0.86,811,"S01000076",76,158507,4741.25172850313,"",69207,"dz01",170457.264681108,"dz01","S22000047","Aberdeen",4467.27863784398,"Aberdeen",4467.27863784398,"Aberdeen","dz01",8.92751,7.027481,5.145218,7.069159,8.557232,8.134362,6.356646,5.800159,2004,"Scotland","Aberdeen City","Aberdeen",770,0,770,4467.27863784398,4467.27863784398,NA,6418,811,2809,4741.25172850313
"77","S01000077",100,"Aberdeen City",917,631,2.55,6424,3.4,31,5535,3.2,20,6166,-0.79,5447,-1.77,6376,10.56,4738,-1.11,6056,"S01000077",77,158164,12399.8444255697,"",69208,"dz01",135561.605363533,"dz01","S22000047","Aberdeen",2504.92936963676,"Aberdeen",2504.92936963676,"Aberdeen","dz01",10.15617,8.072937,5.681006,7.875933,9.277192,9.131144,7.513492,6.156509,2004,"Scotland","Aberdeen City","Aberdeen",917,31,886,2504.92936963676,2504.92936963676,NA,4738,6056,968.5,12399.8444255697
"78","S01000078",100,"Aberdeen City",817,680,26.84,1880,18.5,151,1952,16.6,113,2104,0.66,1338,0.44,2086,49.57,348,-2.01,6488,"S01000078",78,157608,15316.4373251807,"",69209,"dz01",68080.3504503965,"dz01","S22000047","Aberdeen",1320.20193008494,"Aberdeen",1320.20193008494,"Aberdeen","dz01",10.22995,8.211452,6.251644,9.241518,10.98472,10.42688,9.208148,6.817629,2004,"Scotland","Aberdeen City","Aberdeen",817,151,666,1320.20193008494,1320.20193008494,NA,348,6488,911.5,15316.4373251807
"79","S01000079",100,"Aberdeen City",952,743,4.32,6124,4,38,5333.5,2.7,20,6272,-0.37,4259,-1.51,6249,19.24,2448,-0.97,5886,"S01000079",79,157712,17296.8176095612,"",69210,"dz01",163759.504570898,"dz01","S22000047","Aberdeen",1350.62815319398,"Aberdeen",1350.62815319398,"Aberdeen","dz01",10.22995,8.211452,6.251644,9.241518,10.98472,10.42688,9.208148,6.817629,2004,"Scotland","Aberdeen City","Aberdeen",952,38,914,1350.62815319398,1350.62815319398,NA,2448,5886,911.5,17296.8176095612
"80","S01000080",100,"Aberdeen City",927,746,6.13,5631,4,37,5335,4.4,33,5743,-0.25,3919,-0.87,5441,27.54,1314,-1.52,6351,"S01000080",80,158022,15831.1807855425,"",69211,"dz01",155308.161760313,"dz01","S22000047","Aberdeen",1916.35078400672,"Aberdeen",1916.35078400672,"Aberdeen","dz01",10.15617,8.072937,5.681006,7.875933,9.277192,9.131144,7.513492,6.156509,2004,"Scotland","Aberdeen City","Aberdeen",927,37,890,1916.35078400672,1916.35078400672,NA,1314,6351,968.5,15831.1807855425
"81","S01000081",100,"Aberdeen City",924,567,1.61,6484,1.6,15,6204,2.1,12,6391,-1.08,5996,-1.9,6429,5.3,5842.5,-0.38,4470,"S01000081",81,158170,10738.5910406405,"",69212,"dz01",333821.938647091,"dz01","S22000047","Aberdeen",2815.02843111434,"Aberdeen",2815.02843111434,"Aberdeen","dz01",9.495776,7.361163,5.778622,7.838109,9.401581,8.992743,6.871596,5.992319,2004,"Scotland","Aberdeen City","Aberdeen",924,15,909,2815.02843111434,2815.02843111434,NA,5842.5,4470,1789.5,10738.5910406405
"82","S01000082",100,"Aberdeen City",954,556,30.65,1542,23.5,224,1329,17.4,97,1939,0.67,1317,0.67,1563,25.75,1504,-0.04,3245,"S01000082",82,157300,8043.461812969,"",69213,"dz01",1343480.6386027,"dz01","S22000047","Aberdeen",1796.0826860547,"Aberdeen",1796.0826860547,"Aberdeen","dz01",NA,6.489154,5.2662605,7.9455415,9.2959425,9.2407625,6.982136,5.8789035,2004,"Scotland","Aberdeen City","Aberdeen",954,224,730,1796.0826860547,1796.0826860547,NA,1504,3245,6442,8043.461812969
"83","S01000083",100,"Aberdeen City",757,523,3.08,6347,2.5,19,5888,2.1,11,6395,-0.47,4537,-1.26,6023,16.78,3021,-1.48,6334,"S01000083",83,158142,14806.1395138426,"",69214,"dz01",118384.078877438,"dz01","S22000047","Aberdeen",2183.07804879802,"Aberdeen",2183.07804879802,"Aberdeen","dz01",10.15617,8.072937,5.681006,7.875933,9.277192,9.131144,7.513492,6.156509,2004,"Scotland","Aberdeen City","Aberdeen",757,19,738,2183.07804879802,2183.07804879802,NA,3021,6334,968.5,14806.1395138426
"84","S01000084",100,"Aberdeen City",748,603,28.92,1672,16.2,121,2344,17.4,105,1947,1.29,374,0.35,2319,39.11,638,-1.61,6392,"S01000084",84,157501,12756.257990692,"",69215,"dz01",243323.626988038,"dz01","S22000047","Aberdeen",1411.24633259922,"Aberdeen",1411.24633259922,"Aberdeen","dz01",10.22995,8.211452,6.251644,9.241518,10.98472,10.42688,9.208148,6.817629,2004,"Scotland","Aberdeen City","Aberdeen",748,121,627,1411.24633259922,1411.24633259922,NA,638,6392,911.5,12756.257990692
"85","S01000085",100,"Aberdeen City",612,544,13.14,3984,7.7,47,4257,7.7,42,4461,0.08,2950,0.03,3139,47.5,398,-1.39,6295,"S01000085",85,158036,18296.1367363786,"",69216,"dz01",58476.7603720874,"dz01","S22000047","Aberdeen",1588.87302691263,"Aberdeen",1588.87302691263,"Aberdeen","dz01",10.76227,8.558962,6.201775,8.789878,10.31417,9.848411,8.877916,6.351075,2004,"Scotland","Aberdeen City","Aberdeen",612,47,565,1588.87302691263,1588.87302691263,NA,398,6295,525,18296.1367363786
"86","S01000086",100,"Aberdeen City",745,549,4.98,5956,5.2,39,4953,3.8,21,5965,-0.22,3806,-1.49,6228,14.96,3489,-1.37,6283,"S01000086",86,157760,18423.6933193951,"",69217,"dz01",128811.051411414,"dz01","S22000047","Aberdeen",1355.92851616133,"Aberdeen",1355.92851616133,"Aberdeen","dz01",10.76227,8.558962,6.201775,8.789878,10.31417,9.848411,8.877916,6.351075,2004,"Scotland","Aberdeen City","Aberdeen",745,39,706,1355.92851616133,1355.92851616133,NA,3489,6283,525,18423.6933193951
"87","S01000087",100,"Aberdeen City",820,552,3.82,6227,3.3,27,5564.5,2.7,15,6267,-0.99,5843,-1.3,6082,6.36,5647,0.12,2640,"S01000087",87,158319,8084.98604498251,"",69218,"dz01",320209.612416164,"dz01","S22000047","Aberdeen",3509.43678568885,"Aberdeen",3509.43678568885,"Aberdeen","dz01",9.495776,7.361163,5.778622,7.838109,9.401581,8.992743,6.871596,5.992319,2004,"Scotland","Aberdeen City","Aberdeen",820,27,793,3509.43678568885,3509.43678568885,NA,5647,2640,1789.5,8084.98604498251
"88","S01000088",100,"Aberdeen City",639,533,7.61,5234,8.3,53,4075,5.1,27,5502,-0.44,4468,-0.39,4265,15.46,3358,-1.08,6018,"S01000088",88,157981,18828.7441757354,"",69219,"dz01",69475.3038112423,"dz01","S22000047","Aberdeen",1473.98952468668,"Aberdeen",1473.98952468668,"Aberdeen","dz01",10.76227,8.558962,6.201775,8.789878,10.31417,9.848411,8.877916,6.351075,2004,"Scotland","Aberdeen City","Aberdeen",639,53,586,1473.98952468668,1473.98952468668,NA,3358,6018,525,18828.7441757354
"89","S01000089",100,"Aberdeen City",1003,545,5.14,5921,3,30,5686,2.6,14,6299,-0.95,5764,-1.73,6366,3.01,6259,0.66,1104,"S01000089",89,158420,5830.87441911057,"",69220,"dz01",324624.572786167,"dz01","S22000047","Aberdeen",4204.33242742394,"Aberdeen",4204.33242742394,"Aberdeen","dz01",8.92751,7.027481,5.145218,7.069159,8.557232,8.134362,6.356646,5.800159,2004,"Scotland","Aberdeen City","Aberdeen",1003,30,973,4204.33242742394,4204.33242742394,NA,6259,1104,2809,5830.87441911057
"90","S01000090",100,"Aberdeen City",800,613,3.79,6234,4.1,33,5287,2.6,16,6291,-0.54,4761,-1.8,6391,18.5,2594.5,-1.16,6116,"S01000090",90,158188,14823.9704263868,"",69221,"dz01",113967.846621413,"dz01","S22000047","Aberdeen",2265.03591503845,"Aberdeen",2265.03591503845,"Aberdeen","dz01",10.15617,8.072937,5.681006,7.875933,9.277192,9.131144,7.513492,6.156509,2004,"Scotland","Aberdeen City","Aberdeen",800,33,767,2265.03591503845,2265.03591503845,NA,2594.5,6116,968.5,14823.9704263868
"91","S01000091",100,"Aberdeen City",994,811,12.33,4147,8.1,81,4115,9.2,75,3949,0.02,3142,-0.4,4297,35.28,776,-1.28,6218,"S01000091",91,158144,17250.2456165156,"",69222,"dz01",72448.9703310655,"dz01","S22000047","Aberdeen",1865.31173546911,"Aberdeen",1865.31173546911,"Aberdeen","dz01",10.15617,8.072937,5.681006,7.875933,9.277192,9.131144,7.513492,6.156509,2004,"Scotland","Aberdeen City","Aberdeen",994,81,913,1865.31173546911,1865.31173546911,NA,776,6218,968.5,17250.2456165156
