"","year","country","la","ttwa","pop","inc.n","noninc.n","dist_main","dist_nearest","crime","live.in","geo","pm25","work"
"688",2012,"Scotland","Angus","Arbroath and Montrose",720,60,660,19336.0422469636,19336.0422469636,2829,5223,4145,3849,1662.12253665191
"689",2012,"Scotland","Angus","Dundee",638,55,583,29138.5523326377,29138.5523326377,6131,1807,129,1542,47.6708979644185
"690",2012,"Scotland","Angus","Arbroath and Montrose",917,50,867,19676.7208714139,19676.7208714139,4270,6340,1590,2210,1309.49331256464
"691",2012,"Scotland","Angus","Arbroath and Montrose",726,100,626,20033.4127811357,20033.4127811357,3537,4643,1693,2210,1328.64498331146
"692",2012,"Scotland","Angus","Dundee",679,145,534,35793.8272057771,35793.8272057771,1016,2164,3377,2222.5,824.609479689722
"693",2012,"Scotland","Angus","Dundee",954,225,729,35697.0298298301,35697.0298298301,467,2132,4529,2222.5,1061.70839200908
"694",2012,"Scotland","Angus","Arbroath and Montrose",679,95,584,20158.7670967508,20158.7670967508,3991,3773,1669,2210,1277.19935515694
"695",2012,"Scotland","Angus","Dundee",747,85,662,35973.1274072359,35973.1274072359,2026,3978,3408,2482.5,1078.45981810547
"696",2012,"Scotland","Angus","Dundee",729,135,594,35762.0036601545,35762.0036601545,1066,2742,6111,3121.5,1233.23341531503
"697",2012,"Scotland","Angus","Dundee",815,50,765,41635.6024867095,41635.6024867095,4939,1470,683,1483,497.573260971319
"698",2012,"Scotland","Angus","Dundee",607,80,527,35925.6370996795,35925.6370996795,990,4597,6024,3121.5,1165.25460594599
"699",2012,"Scotland","Angus","Dundee",589,85,504,36518.7007375196,36518.7007375196,2278,5095,2230,2482.5,895.167515125221
"700",2012,"Scotland","Angus","Arbroath and Montrose",751,90,661,20457.3076367418,20457.3076367418,4958,5075,1263,4004,1050.4376493947
"701",2012,"Scotland","Angus","Dundee",1011,45,966,35959.1763377572,35959.1763377572,4374,6103,2039,1470,728.492156937545
"702",2012,"Scotland","Angus","Dundee",480,20,460,36383.7221282146,36383.7221282146,3782,6054,4902,3121.5,911.774540222088
"703",2012,"Scotland","Angus","Dundee",698,85,613,36135.2134621301,36135.2134621301,4801,5054,2715,3121.5,843.853802451611
"704",2012,"Scotland","Angus","Dundee",868,40,828,28858.9701573586,28858.9701573586,5011,2905,156,4297,71.4885996974036
"705",2012,"Scotland","Angus","Arbroath and Montrose",1148,60,1088,21320.5915356032,21320.5915356032,4833,6061,1337,2012,589.917297049569
"706",2012,"Scotland","Angus","Dundee",857,30,827,37567.0751089347,37567.0751089347,3494,5011,668,1325,391.046699974627
"707",2012,"Scotland","Angus","Dundee",616,35,581,44529.7158724219,44529.7158724219,6113,3707,320,1613,78.3024870106591
"708",2012,"Scotland","Angus","Dundee",591,30,561,29092.2157110133,29092.2157110133,5636,4626,35,6192,45.950565318642
"709",2012,"Scotland","Angus","Aberdeen",1010,80,930,50904.7394519194,43364.2317507144,5440,5097,1899,2554,169.689532631432
"710",2012,"Scotland","Angus","Dundee",1067,85,982,35771.7067599455,35771.7067599455,5619,3077,18,6030,42.3801631161509
"711",2012,"Scotland","Argyll & Bute","Campbeltown",605,40,565,NA,60399.6357143148,4884,2001,39,6296,37.4943933153232
"712",2012,"Scotland","Argyll & Bute","Campbeltown",576,50,526,NA,55832.6556012146,2645,4727,4521,6255,1184.85126468443
"713",2012,"Scotland","Argyll & Bute","Campbeltown",749,90,659,NA,56534.2823213291,5314,4475,3518,6237,1060.68006361975
"714",2012,"Scotland","Argyll & Bute","Campbeltown",1042,95,947,NA,61120.202650333,5448,1866,401,6262,61.1584935348957
"715",2012,"Scotland","Argyll & Bute","Campbeltown",616,100,516,NA,56267.1545737536,2304,2335,5734,5969.5,1336.98201127599
"716",2012,"Scotland","Argyll & Bute","Campbeltown",576,135,441,NA,55954.9535894931,49,670,6413,5969.5,1439.99764311025
"717",2012,"Scotland","Argyll & Bute","Campbeltown",865,245,620,NA,55825.4442912596,827,1104,5188,6099.5,1153.03437723219
"718",2012,"Scotland","Argyll & Bute","Campbeltown",887,150,737,NA,56251.1463964405,2983,1466,3161,6099.5,1016.99453404154
"719",2012,"Scotland","Argyll & Bute","Campbeltown",608,60,548,NA,55508.2274060727,5376,4843,957,6144,1057.6996687663
"720",2012,"Scotland","Argyll & Bute","Campbeltown",815,90,725,NA,45905.2509571172,5564,2796,659,6289,26.4189202201055
"721",2012,"Scotland","Argyll & Bute","Campbeltown",705,85,620,NA,55195.9859755033,5563,1578,61,6295,26.2152332406
"722",2012,"Scotland","Argyll & Bute","Mull and Islay",807,120,687,NA,84782.9463794747,4145,1392,4633,6290,140.933755269885
"723",2012,"Scotland","Argyll & Bute","Mull and Islay",584,25,559,NA,87767.3811261425,6260,2576,68,6364,39.6892520076357
"724",2012,"Scotland","Argyll & Bute","Mull and Islay",855,90,765,NA,88909.8869238044,4039,2211,6432,6193,367.721268466564
"725",2012,"Scotland","Argyll & Bute","Lochgilphead",732,50,682,NA,38449.510527241,5424,2083,86,6307,93.2224102623346
"726",2012,"Scotland","Argyll & Bute","Mull and Islay",789,55,734,NA,95422.2136293351,6042,2692,169,6379,62.3298937329556
"727",2012,"Scotland","Argyll & Bute","Dunoon and Rothesay",599,110,489,NA,12179.574702759,4231,1490,4045,6145,1050.15878150049
"728",2012,"Scotland","Argyll & Bute","Dunoon and Rothesay",766,50,716,NA,9725.637163883,4594,1141,150,6235,116.772027006888
"729",2012,"Scotland","Argyll & Bute","Dunoon and Rothesay",470,80,390,NA,12811.000659863,2817,2870,4372,5856.5,1032.15820971164
"730",2012,"Scotland","Argyll & Bute","Dunoon and Rothesay",433,85,348,NA,12293.7131551429,2954,2058,5807,6061.5,1150.87014063623
"731",2012,"Scotland","Argyll & Bute","Dunoon and Rothesay",574,165,409,NA,12806.3019118133,1516,1107,5278,5856.5,1152.44569617903
"732",2012,"Scotland","Argyll & Bute","Dunoon and Rothesay",514,175,339,NA,12699.8111454536,157,1271,6372,5856.5,1228.81495235042
"733",2012,"Scotland","Argyll & Bute","Dunoon and Rothesay",761,165,596,NA,12412.995658162,343,957,5505,6061.5,1188.20284669864
"734",2012,"Scotland","Argyll & Bute","Dunoon and Rothesay",937,60,877,NA,11430.644618964,6292,5549,740,6091,373.555042150285
"735",2012,"Scotland","Argyll & Bute","Dunoon and Rothesay",454,55,399,NA,13012.0722992085,2220,3103,3901,5856.5,945.717775414282
"736",2012,"Scotland","Argyll & Bute","Dunoon and Rothesay",691,80,611,NA,13958.7228713888,4389,3192,1270,6118,259.481712532042
"737",2012,"Scotland","Argyll & Bute","Dunoon and Rothesay",543,85,458,NA,15073.6119433975,1960,942,1309,6176,153.529138862117
"738",2012,"Scotland","Argyll & Bute","Lochgilphead",527,40,487,NA,34788.2759161002,2777,3291,3629,5864,324.331098188594
"739",2012,"Scotland","Argyll & Bute","Lochgilphead",775,85,690,NA,35057.0113338663,3620,3905,6192,6240,331.144721917512
"740",2012,"Scotland","Argyll & Bute","Dunoon and Rothesay",792,75,717,NA,26091.536088362,4494,3238,666,6299,88.48537501426
"741",2012,"Scotland","Argyll & Bute","Dunoon and Rothesay",876,95,781,NA,11511.6383141609,4302,4424,583,6127,97.0580133177594
"742",2012,"Scotland","Argyll & Bute","Dunoon and Rothesay",540,55,485,NA,11565.0010600263,5238,4706,166,6273,51.1952676883589
"743",2012,"Scotland","Argyll & Bute","Dunoon and Rothesay",765,65,700,NA,7732.05082782728,4725,4510,1183,6158,598.880491519764
"744",2012,"Scotland","Argyll & Bute","Dunoon and Rothesay",725,150,575,NA,7039.09044815478,82,2311,5812,5958,1403.97734054962
"745",2012,"Scotland","Argyll & Bute","Dunoon and Rothesay",723,75,648,NA,7409.22963662932,2656,2538,2931,6104,1120.65219892083
"746",2012,"Scotland","Argyll & Bute","Dunoon and Rothesay",721,115,606,NA,7262.55728475928,1497,1826,5156,6131.5,1309.6103946591
"747",2012,"Scotland","Argyll & Bute","Dunoon and Rothesay",598,120,478,NA,6655.43549079137,630,2396,6281,5705.5,1531.23870826974
"748",2012,"Scotland","Argyll & Bute","Dunoon and Rothesay",467,145,322,NA,6612.49025077989,237,976,6014,5705.5,1469.97533677044
"749",2012,"Scotland","Argyll & Bute","Dunoon and Rothesay",510,200,310,NA,7286.94241834216,575,2183,4688,6131.5,1179.7773921233
"750",2012,"Scotland","Argyll & Bute","Dunoon and Rothesay",754,100,654,NA,6173.4685925284,2984,3816,4904,5705.5,1201.78625054332
"751",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",693,25,668,5687.82904924911,4216.14145058703,3826,5994,721,5511.5,366.728680149324
"752",2012,"Scotland","Argyll & Bute","Dunoon and Rothesay",935,265,670,NA,6542.41325493229,2099,2226,4395,5705.5,1161.50678654454
"753",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",602,85,517,6069.86917592468,4111.66612658997,5349,2121,837,5511.5,347.67953288735
"754",2012,"Scotland","Argyll & Bute","Dunoon and Rothesay",701,85,616,NA,6154.48769753859,5995,4385,3845,5992.5,1049.52015962474
"755",2012,"Scotland","Argyll & Bute","Mull and Islay",779,50,729,NA,78062.7762372843,4275,1770,71,6354,66.2868014491532
"756",2012,"Scotland","Argyll & Bute","Dunoon and Rothesay",1020,115,905,NA,5899.30066063014,4140,3932,2170,5992.5,638.519192775756
"757",2012,"Scotland","Argyll & Bute","Dunoon and Rothesay",876,85,791,NA,7014.95154263001,2303,4906,1430,6002,914.785138237533
"758",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",1263,35,1228,5619.82612103738,3750.41038307459,3506,5756,510,5972,406.382778426767
"759",2012,"Scotland","Argyll & Bute","Dunoon and Rothesay",987,185,802,NA,8811.60185034414,2902,2669,758,6232,482.992786571162
"760",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",513,20,493,17676.349692783,3246.18705454734,5960,3706,920,5611,221.329921363463
"761",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",621,50,571,16150.4508774256,2785.20851044588,4496,4055,943,5973,350.761732628345
"762",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",624,20,604,10325.1183497933,2112.11485879494,5197,5773,1535,5870.5,845.851344756116
"763",2012,"Scotland","Argyll & Bute","Lochgilphead",775,35,740,NA,47211.3213589166,6064,1923,51,6321,45.8795036006779
"764",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",664,40,624,10828.5200606409,1583.22353196694,3428,4462,3481,5997,1167.20123051689
"765",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",708,30,678,10285.6893403019,2122.66074219238,3836,5829,1352,5870.5,841.091019895694
"766",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",658,55,603,11234.4943725481,1175.90825415483,3687,5020,4790,5837.5,1440.22460765088
"767",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",665,240,425,11022.4426419243,1398.02175432438,248,1622,3445,5837.5,1228.7328760381
"768",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",775,115,660,11857.7812442466,640.707494926863,775,1354,6186,5642.5,1893.42565903861
"769",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",787,130,657,12414.0408959575,508.71777236806,85,655,6129,5642.5,2013.21794219517
"770",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",551,180,371,11204.8965352341,1279.89904014678,604,2426,2546,6009.5,1225.32382798552
"771",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",886,60,826,11866.6386516326,541.971602640698,2280,3729,3844,5837.5,1791.75283134032
"772",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",655,35,620,12820.2222870408,805.502304016953,2708,5480,3424,5642.5,1554.34434107485
"773",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",793,70,723,13498.0822169287,1344.33832478981,4794,4298,1646,5736,1012.96502923256
"774",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",554,70,484,11285.3221680693,1538.27429500766,3690,6063,1508,6009.5,925.6201679687
"775",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",813,70,743,12511.6029952003,373.301928970547,3529,5613,3885,5642.5,1940.60324438324
"776",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",592,15,577,11715.077486977,937.558972787937,6071,6090,1525,5837.5,1273.8906338353
"777",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",384,65,319,11522.0127104999,1330.71858622801,4251,5453,1813,6072,999.812451843285
"778",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",474,20,454,12275.9877956687,503.507986558774,4182,6431,1705,5873.5,1397.64798155515
"779",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",724,65,659,13593.7399134706,1354.99617990728,3140,5160,1058,5884,980.01811397923
"780",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",764,155,609,16150.1531861303,4292.8133761784,1995,1251,1056,5735,335.69770335956
"781",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",808,15,793,13368.4923431538,971.049796449046,6084,6428,831,5889.5,1122.89485295594
"782",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",623,15,608,12243.6961260022,806.944915825829,6415,6251,963,5873.5,1151.7401584348
"783",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",503,30,473,18883.0138388055,5232.86965685048,4535,2344,259,6068,110.94976538194
"784",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",826,35,791,12950.0433134181,867.616638591366,4100,6492,946,5889.5,1017.9019227874
"785",2012,"Scotland","Argyll & Bute","Dunoon and Rothesay",716,85,631,NA,6374.91083634809,4387,3860,240,6225,206.859074331473
"786",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",750,60,690,15101.8488859237,2797.73206249761,3319,3226,1111,5834,552.76931954614
"787",2012,"Scotland","Argyll & Bute","Dunoon and Rothesay",523,40,483,NA,25337.1084387983,6487,2830,26,6311,54.3148440273366
"788",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",702,35,667,15688.1110595726,3330.99618671148,4992,3618,793,6003,535.195274825185
"789",2012,"Scotland","Argyll & Bute","Lochgilphead",662,65,597,NA,39817.335340865,3745,3257,1278,5962,316.788324447823
"790",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",603,30,573,16863.2676707503,4462.10741299155,5612,6464,537,6168,721.789879987068
"791",2012,"Scotland","Argyll & Bute","Lochgilphead",598,75,523,NA,39886.3371006612,4463,3193,741,5806,366.488282405897
"792",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",666,25,641,18029.4301801439,5782.76205915407,5715,4768,244,6152,483.028883361364
"793",2012,"Scotland","Argyll & Bute","Lochgilphead",647,80,567,NA,38630.7145473915,3110,2587,1119,6191,930.1063254463
"794",2012,"Scotland","Argyll & Bute","Lochgilphead",838,140,698,NA,39135.0506804173,1135,3840,5376,5103,1019.66573550635
"795",2012,"Scotland","Argyll & Bute","Lochgilphead",857,55,802,NA,39554.4476037519,3563,4456,3407,5674,794.003360961746
"796",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",572,30,542,12690.7059863943,6815.47622490509,818,2155,280,6256,137.853262117281
"797",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",554,65,489,22246.0183634128,10156.1218383411,2990,1899,1077,6141,312.3160235425
"798",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",523,55,468,22805.2183501558,10710.5741094713,4903,1358,1413,6194,227.674430148757
"799",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",1683,45,1638,19161.5513550913,6798.24828311181,5653,4434,568,6264,5894.50585461368
"800",2012,"Scotland","Argyll & Bute","Dunoon and Rothesay",1024,100,924,NA,15505.3864373895,3456,2806,60,6312,60.6520270985579
"801",2012,"Scotland","Argyll & Bute","Lochgilphead",714,40,674,NA,41532.879164691,5353,3784,121,6286,47.1013358009923
"802",2012,"Scotland","Argyll & Bute","Lochgilphead",699,55,644,NA,32234.3920153905,3844,3949,232,6319,38.6499497141943
"803",2012,"Scotland","Argyll & Bute","Lochgilphead",1171,65,1106,NA,46109.0750797599,6134,1196,32,6327,43.5464933076937
"804",2012,"Scotland","Argyll & Bute","Dumbarton and Helensburgh",858,60,798,30361.0481766492,21327.9232360376,452,2820,514,6347,121.403299206104
"805",2012,"Scotland","Argyll & Bute","Dunoon and Rothesay",826,55,771,NA,27398.3777397176,5580,2306,219,6352,75.1421209253848
"806",2012,"Scotland","Argyll & Bute","Oban",869,60,809,NA,61169.1089623451,5814,2799,24,6359,39.8187861727561
"807",2012,"Scotland","Argyll & Bute","Lochgilphead",861,55,806,NA,32572.2106733756,5585,2478,394,6358,147.10349725729
"808",2012,"Scotland","Argyll & Bute","Oban",769,45,724,NA,44278.5630337558,4967,1802,25,6360,17.4880061783098
"809",2012,"Scotland","Argyll & Bute","Mull and Islay",644,50,594,NA,103869.186155633,6309,975,229,6394,33.0959590273538
"810",2012,"Scotland","Argyll & Bute","Oban",823,45,778,NA,59580.4912921869,4868,3617,90,6362,83.8530355281194
"811",2012,"Scotland","Argyll & Bute","Oban",827,10,817,NA,64517.2894130137,5451,4598,1108,6345,1421.7213901775
"812",2012,"Scotland","Argyll & Bute","Oban",967,190,777,NA,63643.1765250632,1823,2438,4782,5879,1707.53184181402
"813",2012,"Scotland","Argyll & Bute","Oban",655,40,615,NA,63074.7857540336,4655,4806,1314,5585.5,1253.74139329848
"814",2012,"Scotland","Argyll & Bute","Oban",771,140,631,NA,63296.9804006214,1050,1408,1608,5585.5,1558.16069732898
"815",2012,"Scotland","Argyll & Bute","Oban",587,170,417,NA,63783.2126708381,739,1467,6443,5942.5,2118.95804365428
"816",2012,"Scotland","Argyll & Bute","Oban",682,70,612,NA,64280.9721150474,176,745,6276,5863,2368.27962925732
"817",2012,"Scotland","Argyll & Bute","Oban",919,75,844,NA,63561.2883422581,5108,2890,3523,5942.5,1653.76195544571
"818",2012,"Scotland","Argyll & Bute","Oban",786,50,736,NA,64381.6429524544,123,2236,4819,6050.5,2154.70250901991
"819",2012,"Scotland","Argyll & Bute","Oban",868,70,798,NA,47449.6902430951,4746,2459,56,6403,44.6699541765916
"820",2012,"Scotland","Argyll & Bute","Mull and Islay",595,30,565,NA,79541.6793281497,4891,1229,3,6367,84.9067247999694
"821",2012,"Scotland","Argyll & Bute","Oban",859,75,784,NA,64812.1350850294,1896,1028,3047,6134,1605.75859722095
"822",2012,"Scotland","Argyll & Bute","Oban",522,40,482,NA,64561.0857764036,5702,2439,1178,6050.5,1246.74636074152
"823",2012,"Scotland","Argyll & Bute","Oban",543,75,468,NA,65251.3994235504,2412,1137,2382,6306,1112.55281580225
"824",2012,"Scotland","Argyll & Bute","Oban",754,45,709,NA,56531.8591093073,4813,3024,441,6356,89.6007715253711
"825",2012,"Scotland","Argyll & Bute","Oban",768,20,748,NA,64398.6149043339,4755,4078,974,6349,148.36288424869
"826",2012,"Scotland","Argyll & Bute","Oban",657,80,577,NA,65824.1699964603,4672,1258,1589,6229,142.378413514118
"827",2012,"Scotland","Argyll & Bute","Oban",772,35,737,NA,63986.4352079788,6041,3391,139,6391,96.9118819766075
"828",2012,"Scotland","Argyll & Bute","Oban",1000,80,920,NA,67834.9463586862,6053,2264,252,6377,80.8425513665826
